GYEAR,PCODE,HIT_VEL,HIT_ANG_VER,barrel
2020,50458,125.07,18.2,0
2020,50458,126.58,11.9,0
2020,50458,102.78,-11.9,0
2020,50458,128.91,30.5,0
2020,50458,126.42,-14.8,0
2020,50458,124.3,14.7,0
2020,50458,99.7,50.2,0
2020,50458,93.45,4.7,0
2020,50458,127.28,6.7,0
2020,50458,120.01,-5.2,0
2020,50458,127.39,-13.5,0
2020,50458,134.36,1.0,0
2020,50458,121.03,16.8,0
2020,50458,103.09,-22.3,0
2020,50458,132.85,0.7,0
2020,50458,111.43,0.1,0
2020,50458,126.71,18.0,0
2020,50458,105.14,3.7,0
2020,50458,131.49,17.8,0
2020,50458,114.63,42.8,0
2020,50458,123.32,7.4,0
2020,50458,127.81,5.1,0
2020,50458,109.85,17.4,0
2020,50458,129.44,21.7,0
2020,50458,103.54,-8.4,0
2020,50458,110.74,39.4,0
2020,50458,137.2,14.1,0
2020,50458,108.96,0.6,0
2020,50458,123.17,29.5,0
2020,50458,118.88,20.7,0
2020,50458,125.87,10.2,0
2020,50458,130.27,17.9,0
2020,50458,132.49,18.9,0
2020,50458,115.61,37.0,0
2020,50458,133.91,18.2,0
2020,50458,121.58,16.0,0
2020,50458,115.45,10.6,0
2020,50458,124.05,56.0,0
2020,50458,130.83,-3.0,0
2020,50458,127.31,8.1,0
2020,50458,117.39,21.8,0
2020,50458,137.0,20.8,0
2020,50458,130.51,11.7,0
2020,50458,108.62,-10.2,0
2020,50458,111.11,33.8,0
2020,50458,119.66,-6.4,0
2020,50458,131.13,32.8,0
2020,50458,91.44,10.4,0
2020,50458,125.18,27.8,0
2020,50458,116.47,17.5,0
2020,50458,132.66,35.7,0
2020,50458,116.68,-6.5,0
2020,50458,130.49,19.0,0
2020,50458,131.46,6.0,0
2020,50458,124.24,20.2,0
2020,50458,80.09,28.7,0
2020,50458,123.98,15.8,0
2020,50458,127.27,13.5,0
2020,50458,117.68,35.5,0
2020,50458,78.89,50.9,0
2020,50458,118.13,4.1,0
2020,50458,106.91,35.9,0
2020,50458,128.06,21.3,0
2020,50458,101.16,36.5,0
2020,50458,135.77,8.4,0
2020,50458,119.52,13.5,0
2020,50458,126.47,-1.5,0
2020,50458,100.62,7.1,0
2020,50458,126.44,16.4,0
2020,50458,121.89,39.7,0
2020,50458,126.96,22.6,0
2020,50458,84.26,54.3,0
2020,50458,84.27,47.5,0
2020,50458,132.38,0.2,0
2020,50458,129.81,-6.7,0
2020,50458,124.92,4.7,0
2020,50458,118.39,26.9,0
2020,50458,130.04,5.3,0
2020,50458,124.26,2.6,0
2020,50458,128.7,22.7,0
2020,50458,89.07,-6.8,0
2020,50458,103.97,-7.5,0
2020,50458,127.9,7.4,0
2020,50458,121.06,27.6,0
2020,50458,127.77,0.7,0
2020,50458,112.0,19.3,0
2020,50458,122.22,64.2,0
2020,50458,102.8,-5.4,0
2020,50458,131.28,-2.6,0
2020,50458,101.4,41.6,0
2020,50458,102.06,1.1,0
2020,50458,104.57,-9.0,0
2020,50458,133.33,6.8,0
2020,50458,125.14,35.8,0
2020,50458,124.53,4.2,0
2020,50458,123.86,-18.8,0
2020,50458,118.05,-12.4,0
2020,50458,109.74,46.8,0
2020,50458,135.39,17.6,0
2020,50458,135.85,26.9,0
2020,50458,86.1,47.1,0
2020,50458,120.76,21.6,0
2020,50458,124.5,12.3,0
2020,50458,128.33,-5.1,0
2020,50458,126.95,-6.3,0
2020,50458,97.0,-16.5,0
2020,50458,143.63,-0.5,0
2020,50458,135.45,8.9,0
2020,50458,79.16,7.6,0
2020,50458,81.59,79.2,0
2020,50458,135.97,-8.6,0
2020,50458,107.54,11.2,0
2020,50458,141.3,-6.6,0
2020,50458,119.08,50.8,0
2020,50458,120.51,-8.1,0
2020,50458,92.55,42.1,0
2020,50458,124.82,32.9,0
2020,50458,125.39,-3.0,0
2020,50458,110.75,-9.0,0
2020,50458,132.36,29.6,0
2021,50458,137.96,-7.4,0
2021,50458,123.0,-5.7,0
2021,50458,123.2,8.4,0
2021,50458,109.4,-19.1,0
2021,50458,96.0,7.7,0
2021,50458,133.98,44.4,0
2021,50458,137.5,-3.0,0
2021,50458,139.45,-4.2,0
2021,50458,109.81,-23.7,0
2021,50458,135.73,-4.9,0
2021,50458,104.14,14.6,0
2021,50458,135.13,-13.3,0
2021,50458,91.51,-18.5,0
2021,50458,132.67,14.9,0
2021,50458,120.53,81.5,0
2021,50458,142.75,14.8,0
2021,50458,127.42,-17.6,0
2021,50458,103.16,57.9,0
2021,50458,145.32,5.2,0
2021,50458,144.25,20.3,0
2021,50458,111.92,19.1,0
2021,50458,122.61,26.2,0
2021,50458,113.54,30.8,0
2021,50458,84.21,79.4,0
2021,50458,150.51,-7.0,0
2021,50458,124.32,25.3,0
2021,50458,131.81,-4.5,0
2021,50458,111.33,28.5,0
2021,50458,112.13,49.0,0
2021,50458,111.64,33.1,0
2021,50458,136.33,-11.7,0
2021,50458,101.29,-12.3,0
2021,50458,92.63,25.6,0
2021,50458,104.89,28.8,0
2021,50458,129.92,33.7,0
2021,50458,98.5,-1.6,0
2021,50458,119.76,30.9,0
2021,50458,106.15,31.9,0
2021,50458,137.39,-14.4,0
2021,50458,89.32,-15.2,0
2021,50458,109.86,-21.8,0
2021,50458,130.43,29.1,0
2021,50458,89.85,-16.7,0
2021,50458,134.06,11.2,0
2021,50458,75.75,-22.3,0
2021,50458,144.99,-15.7,0
2021,50458,122.37,28.5,0
2021,50458,110.27,-4.2,0
2021,50458,114.3,41.2,0
2021,50458,121.82,8.4,0
2021,50458,117.67,0.6,0
2021,50458,128.13,17.6,0
2021,50458,106.39,-30.6,0
2021,50458,125.92,5.9,0
2021,50458,96.82,61.7,0
2021,50458,100.92,0.0,0
2021,50458,127.86,-3.4,0
2021,50458,134.62,21.3,0
2021,50458,131.39,18.9,0
2021,50458,124.41,-13.7,0
2021,50458,128.24,27.0,0
2021,50458,131.51,2.2,0
2021,50458,124.22,10.3,0
2021,50458,115.92,11.9,0
2021,50458,140.61,7.5,0
2021,50458,84.58,49.7,0
2021,50458,133.69,-6.7,0
2021,50458,133.33,7.8,0
2021,50458,133.92,23.3,0
2021,50458,119.24,-13.0,0
2021,50458,102.3,57.8,0
2021,50458,128.8,30.0,0
2021,50458,75.22,6.7,0
2021,50458,127.53,27.0,0
2021,50458,135.62,23.7,0
2021,50458,125.31,22.1,0
2021,50458,141.95,23.2,0
2021,50458,138.66,9.9,0
2021,50458,130.21,23.2,0
2021,50458,129.09,-9.4,0
2021,50458,130.9,31.3,0
2021,50458,83.91,70.0,0
2021,50458,81.33,-6.9,0
2021,50458,141.89,17.7,0
2021,50458,117.87,47.9,0
2021,50458,112.45,-8.2,0
2021,50458,110.42,-18.6,0
2021,50458,132.19,-8.3,0
2021,50458,137.58,-3.6,0
2021,50458,139.79,2.5,0
2021,50458,129.98,-3.2,0
2021,50458,133.09,6.5,0
2021,50458,138.28,-7.3,0
2021,50458,119.26,12.9,0
2021,50458,115.34,47.2,0
2021,50458,90.8,18.6,0
2021,50458,132.37,9.8,0
2021,50458,144.78,-4.2,0
2021,50458,146.2,-18.5,0
2021,50458,113.01,69.9,0
2021,50458,110.64,14.5,0
2021,50458,114.15,32.9,0
2021,50458,132.71,11.8,0
2021,50458,145.98,-3.5,0
2021,50458,128.73,-6.1,0
2021,50458,91.11,-7.8,0
2021,50458,111.88,19.5,0
2021,50458,100.53,-3.1,0
2021,50458,120.24,31.7,0
2021,50458,115.62,43.2,0
2021,50458,131.43,14.2,0
2021,50458,116.31,12.1,0
2021,50458,92.6,-29.4,0
2021,50458,143.11,-3.5,0
2021,50458,135.64,23.0,0
2021,50458,136.5,-8.6,0
2021,50458,110.79,-4.8,0
2021,50458,134.92,-8.1,0
2021,50458,113.63,49.5,0
2021,50458,96.26,34.0,0
2021,50458,108.71,53.6,0
2021,50458,130.98,-0.8,0
2021,50458,141.23,-4.9,0
2020,50468,140.31,1.8,0
2020,50468,159.16,-6.2,0
2020,50468,143.69,29.9,1
2020,50468,141.93,24.2,0
2020,50468,130.63,49.8,0
2020,50468,161.08,40.8,0
2020,50468,149.12,20.1,0
2020,50468,127.65,3.7,0
2020,50468,152.52,-13.6,0
2020,50468,144.02,61.0,0
2020,50468,118.21,64.4,0
2020,50468,132.6,-12.0,0
2020,50468,140.64,0.0,0
2020,50468,123.78,28.3,0
2020,50468,161.93,4.2,0
2020,50468,147.53,34.0,0
2020,50468,125.62,75.7,0
2020,50468,139.67,69.9,0
2020,50468,152.12,39.2,0
2020,50468,162.22,13.4,0
2020,50468,154.01,13.5,0
2020,50468,143.68,25.5,0
2020,50468,162.22,28.9,1
2020,50468,134.88,23.8,0
2020,50468,131.46,46.1,0
2020,50468,147.4,-6.3,0
2020,50468,104.82,49.9,0
2020,50468,145.52,41.3,0
2020,50468,146.34,19.9,0
2020,50468,131.42,6.9,0
2020,50468,134.69,12.3,0
2020,50468,124.98,9.9,0
2020,50468,111.31,6.2,0
2020,50468,115.7,29.9,0
2020,50468,154.09,19.6,0
2020,50468,154.87,-7.3,0
2020,50468,151.4,34.2,1
2020,50468,161.11,5.2,0
2020,50468,162.36,16.2,0
2020,50468,150.77,-4.6,0
2020,50468,116.18,41.3,0
2020,50468,160.61,29.2,1
2020,50468,130.76,-10.6,0
2020,50468,155.1,29.2,1
2020,50468,117.13,-6.2,0
2020,50468,159.29,-6.4,0
2020,50468,111.34,25.6,0
2020,50468,79.21,18.1,0
2020,50468,135.86,-1.6,0
2020,50468,150.65,10.8,0
2020,50468,159.08,-12.0,0
2020,50468,160.15,-2.0,0
2020,50468,153.1,0.9,0
2020,50468,155.14,5.4,0
2020,50468,155.15,15.5,0
2020,50468,156.72,5.8,0
2020,50468,156.63,16.7,0
2020,50468,153.94,23.3,1
2020,50468,124.18,76.8,0
2020,50468,156.35,20.2,0
2020,50468,145.35,34.5,0
2020,50468,158.72,27.1,1
2020,50468,168.29,-2.1,0
2020,50468,135.0,-19.1,0
2020,50468,140.66,-13.8,0
2020,50468,158.4,-12.1,0
2020,50468,103.58,36.1,0
2020,50468,149.55,39.2,0
2020,50468,158.43,8.7,0
2020,50468,139.99,19.0,0
2020,50468,163.63,13.3,0
2020,50468,108.59,20.7,0
2020,50468,107.09,23.2,0
2020,50468,102.89,60.1,0
2020,50468,154.36,14.0,0
2020,50468,156.91,-8.3,0
2020,50468,146.84,51.7,0
2020,50468,88.43,-21.9,0
2020,50468,134.16,-4.2,0
2020,50468,154.62,6.7,0
2020,50468,142.03,-9.7,0
2020,50468,153.38,-17.5,0
2020,50468,98.2,-20.9,0
2020,50469,136.19,56.6,0
2020,50469,129.65,18.0,0
2020,50469,153.1,25.2,1
2020,50469,139.64,52.7,0
2020,50469,175.64,-9.2,0
2020,50469,124.94,75.7,0
2020,50469,133.7,3.8,0
2020,50469,132.02,0.9,0
2020,50469,169.61,15.3,1
2020,50469,115.56,76.1,0
2020,50469,164.25,-12.6,0
2020,50469,135.52,-14.8,0
2020,50469,103.42,-31.0,0
2020,50469,160.86,-11.0,0
2020,50469,138.85,-5.9,0
2020,50469,121.23,1.6,0
2020,50469,156.2,10.7,0
2020,50469,127.75,21.6,0
2020,50469,143.48,15.7,0
2020,50469,131.22,26.2,0
2020,50469,73.18,62.7,0
2020,50469,125.7,-6.6,0
2020,50469,152.47,47.5,0
2020,50469,146.86,28.9,1
2020,50469,146.17,63.3,0
2020,50469,143.12,16.4,0
2020,50469,157.36,50.7,0
2020,50469,139.45,39.3,0
2020,50469,124.75,65.7,0
2020,50469,163.96,-5.1,0
2020,50469,94.29,75.4,0
2020,50469,166.74,4.8,0
2020,50469,116.92,73.6,0
2020,50469,125.58,10.5,0
2020,50469,108.99,-6.3,0
2020,50469,158.04,-14.6,0
2020,50469,121.56,69.3,0
2020,50469,145.1,54.1,0
2020,50469,101.55,57.5,0
2020,50469,163.86,38.3,1
2020,50469,168.17,-10.1,0
2020,50469,153.42,14.9,0
2020,50469,162.84,-4.5,0
2020,50469,154.73,-3.7,0
2020,50469,102.71,66.9,0
2020,50469,130.98,75.7,0
2020,50469,61.45,-16.7,0
2020,50469,145.37,13.2,0
2020,50469,109.81,-13.0,0
2020,50469,125.8,42.0,0
2020,50469,124.36,-12.7,0
2020,50469,117.28,52.3,0
2020,50469,145.06,7.3,0
2020,50469,167.96,32.3,1
2020,50469,141.82,9.9,0
2020,50469,131.0,27.8,0
2020,50469,137.7,35.8,0
2020,50469,168.95,-5.0,0
2020,50469,136.21,49.3,0
2020,50469,135.14,46.7,0
2020,50469,152.6,29.4,1
2020,50469,153.99,-8.9,0
2020,50469,150.86,3.4,0
2020,50469,141.96,46.6,0
2020,50469,129.38,24.2,0
2020,50469,125.01,-5.9,0
2020,50469,158.48,14.8,0
2020,50469,142.04,24.2,0
2020,50469,152.38,25.3,1
2020,50469,69.26,33.1,0
2020,50469,108.8,9.9,0
2020,50469,126.07,71.6,0
2020,50469,115.97,69.1,0
2020,50469,132.59,43.8,0
2020,50469,162.27,-12.4,0
2020,50469,144.83,-12.0,0
2020,50469,153.22,9.8,0
2020,50469,141.57,20.8,0
2020,50469,125.04,64.9,0
2020,50469,133.8,-19.1,0
2020,50469,103.03,79.0,0
2020,50469,113.83,5.9,0
2020,50469,160.03,41.2,0
2020,50469,133.68,12.1,0
2020,50469,127.05,42.1,0
2020,50469,127.52,72.6,0
2020,50469,165.2,-6.5,0
2020,50469,165.54,16.6,0
2020,50469,127.54,54.1,0
2020,50469,147.45,39.2,0
2020,50469,150.76,-3.2,0
2020,50469,134.84,42.5,0
2020,50469,124.41,-4.3,0
2020,50469,136.36,-16.4,0
2020,50469,160.75,2.1,0
2020,50469,160.8,-5.9,0
2020,50469,148.1,37.9,0
2020,50469,99.7,27.1,0
2020,50469,111.75,68.1,0
2020,50469,157.48,-9.9,0
2020,50469,136.22,10.3,0
2020,50469,164.45,15.3,0
2020,50469,166.4,18.7,1
2020,50469,167.34,1.0,0
2020,50469,132.88,11.4,0
2020,50469,171.6,-5.4,0
2020,50469,150.03,27.5,1
2020,50469,117.82,-17.7,0
2020,50469,125.05,12.8,0
2020,50469,149.13,7.1,0
2020,50469,145.22,-10.8,0
2020,50469,109.14,-8.4,0
2020,50469,158.89,38.4,0
2020,50469,123.29,31.0,0
2020,50469,169.55,-4.9,0
2020,50506,139.15,15.3,0
2020,50506,147.6,27.3,1
2020,50506,153.23,-5.5,0
2020,50506,152.52,-2.8,0
2020,50506,149.85,-0.1,0
2020,50506,139.9,13.8,0
2020,50506,148.59,-3.6,0
2020,50506,117.85,5.3,0
2020,50506,148.0,28.0,1
2020,50506,145.38,-1.4,0
2020,50506,148.81,10.9,0
2020,50506,149.79,34.5,0
2020,50506,127.41,22.3,0
2020,50506,143.01,23.1,0
2020,50506,144.62,26.7,1
2020,50506,157.13,20.8,0
2020,50506,133.94,30.6,0
2020,50506,133.3,27.4,0
2020,50506,154.14,-5.6,0
2020,50506,120.97,44.3,0
2020,50506,149.39,8.3,0
2020,50506,91.36,1.7,0
2020,50506,138.43,44.2,0
2020,50506,123.78,-18.4,0
2020,50506,121.51,54.1,0
2020,50506,149.68,8.1,0
2020,50506,144.79,19.4,0
2020,50506,160.74,20.9,1
2020,50506,156.83,-16.5,0
2020,50506,148.88,-13.3,0
2020,50506,131.95,46.7,0
2020,50506,157.89,-2.2,0
2020,50506,136.28,-12.3,0
2020,50506,126.31,-4.3,0
2020,50506,94.33,65.6,0
2020,50506,148.19,14.2,0
2020,50506,147.39,-13.1,0
2020,50506,155.6,20.7,0
2020,50506,150.6,-5.1,0
2020,50506,149.89,-10.6,0
2020,50506,131.3,61.3,0
2020,50506,120.24,39.6,0
2020,50506,148.28,-2.3,0
2020,50506,107.23,66.3,0
2020,50506,146.89,32.7,1
2020,50506,121.17,56.4,0
2020,50506,134.09,17.1,0
2020,50506,83.92,18.4,0
2020,50506,119.13,-13.6,0
2020,50506,148.52,-7.2,0
2020,50506,146.05,29.5,1
2020,50506,154.67,3.1,0
2020,50506,142.99,13.7,0
2020,50506,94.46,71.4,0
2020,50506,141.72,-25.4,0
2020,50506,127.45,27.0,0
2020,50506,125.57,33.2,0
2020,50506,134.22,40.0,0
2020,50506,104.82,-17.9,0
2020,50506,53.98,18.2,0
2020,50506,101.55,-25.2,0
2020,50506,122.37,20.2,0
2020,50506,127.82,46.6,0
2020,50506,128.23,50.1,0
2020,50506,149.68,2.6,0
2020,50506,149.77,-0.6,0
2020,50506,116.91,11.0,0
2020,50506,143.78,11.9,0
2020,50506,153.72,14.8,0
2020,50506,131.33,64.5,0
2020,50506,135.77,55.7,0
2020,50506,149.25,22.9,0
2020,50506,156.27,-2.6,0
2020,50506,150.98,12.2,0
2020,50506,155.0,34.8,1
2020,50506,154.15,-5.6,0
2020,50506,154.33,0.8,0
2020,50506,151.54,31.3,1
2020,50506,96.68,-13.6,0
2020,50506,147.17,-0.9,0
2020,50506,152.55,19.0,0
2020,50506,143.61,18.2,0
2020,50506,145.36,-17.5,0
2020,50506,138.98,-8.0,0
2020,50506,139.5,36.3,0
2020,50506,126.43,60.3,0
2020,50506,145.41,-5.8,0
2020,50506,134.91,32.9,0
2020,50506,120.58,40.5,0
2020,50506,158.83,-3.2,0
2020,50506,155.36,17.9,0
2020,50506,157.95,16.2,0
2020,50506,122.09,1.8,0
2020,50506,122.79,20.5,0
2020,50506,142.51,49.3,0
2020,50506,153.85,10.1,0
2020,50506,116.46,4.0,0
2020,50506,147.31,-4.4,0
2020,50506,141.17,44.0,0
2020,50506,147.69,10.5,0
2020,50506,147.69,6.9,0
2020,50506,138.41,3.0,0
2020,50506,144.91,15.0,0
2020,50506,144.69,10.9,0
2020,50506,136.26,34.0,0
2020,50506,151.93,-16.4,0
2020,50506,148.53,19.4,0
2020,50506,133.33,12.9,0
2020,50506,147.95,3.9,0
2020,50506,134.88,-8.7,0
2020,50506,147.0,25.2,0
2020,50506,94.0,-10.9,0
2020,50506,154.18,-4.0,0
2020,50506,131.55,6.8,0
2020,50506,156.35,3.6,0
2020,50506,135.87,24.8,0
2020,50506,159.41,-10.5,0
2020,50506,157.57,17.2,0
2020,50506,154.77,23.1,1
2020,50506,141.83,39.6,0
2020,50506,119.96,24.8,0
2020,50506,137.6,24.7,0
2020,50506,142.06,-6.1,0
2020,50506,133.46,43.9,0
2020,50506,140.13,38.2,0
2020,50506,133.2,-4.8,0
2020,50506,132.91,29.5,0
2020,50506,132.75,-11.4,0
2020,50506,129.63,-13.1,0
2020,50506,143.4,2.7,0
2020,50506,104.84,19.4,0
2020,50506,146.15,-12.3,0
2020,50506,125.2,23.4,0
2020,50506,141.04,44.1,0
2020,50506,147.48,-11.0,0
2020,50506,129.26,51.8,0
2020,50506,126.65,-3.9,0
2020,50506,128.55,63.9,0
2020,50506,124.73,45.5,0
2020,50506,85.19,43.6,0
2020,50506,116.49,23.5,0
2020,50506,118.32,63.6,0
2020,50506,136.5,38.4,0
2020,50506,147.44,6.3,0
2020,50506,134.04,-12.5,0
2020,50506,102.57,-9.0,0
2020,50506,145.25,-2.6,0
2020,50506,143.76,17.4,0
2020,50506,99.79,41.2,0
2020,50506,131.44,24.6,0
2020,50506,104.62,9.0,0
2020,50506,143.64,-14.4,0
2020,50506,134.66,19.1,0
2020,50506,153.78,-4.2,0
2020,50506,124.94,74.4,0
2020,50506,112.18,41.7,0
2020,50506,95.6,51.6,0
2020,50506,126.27,18.0,0
2020,50506,149.55,-9.7,0
2020,50506,127.72,21.8,0
2020,50506,103.84,3.8,0
2020,50506,125.77,-14.4,0
2020,50506,144.94,9.0,0
2020,50506,137.5,59.5,0
2020,50506,126.35,12.9,0
2020,50506,146.48,-17.4,0
2020,50506,119.64,18.1,0
2020,50506,145.05,-14.4,0
2020,50506,100.51,-36.3,0
2020,50506,154.4,-10.7,0
2020,50506,137.5,-18.8,0
2020,50506,152.44,36.2,0
2020,50506,154.12,10.5,0
2020,50506,141.41,22.7,0
2020,50506,129.71,8.0,0
2020,50506,118.28,42.3,0
2020,50506,128.38,54.1,0
2020,50506,142.94,-15.1,0
2020,50506,143.89,14.4,0
2020,50506,136.92,25.6,0
2020,50506,155.73,23.2,1
2020,50506,119.83,-13.2,0
2020,50506,147.68,3.6,0
2020,50506,144.42,2.4,0
2020,50506,119.46,26.2,0
2020,50506,121.04,1.9,0
2020,50506,137.73,32.7,0
2020,50506,151.91,-4.4,0
2020,50506,100.46,-19.0,0
2020,50506,155.69,10.4,0
2020,50506,128.24,-11.9,0
2020,50506,157.15,11.4,0
2020,50506,99.16,18.8,0
2020,50506,158.71,39.9,0
2020,50506,115.84,10.0,0
2020,50506,152.56,3.7,0
2020,50506,102.93,26.5,0
2020,50506,93.26,17.1,0
2020,50506,153.98,-8.8,0
2020,50506,133.64,40.2,0
2020,50506,153.14,1.8,0
2020,50506,119.39,-9.8,0
2020,50506,152.36,15.8,0
2020,50506,135.98,61.8,0
2020,50506,117.88,10.8,0
2020,50506,137.07,-1.3,0
2020,50506,140.08,14.4,0
2020,50506,144.87,25.5,0
2020,50506,121.83,56.3,0
2020,50506,152.25,-1.9,0
2020,50506,156.85,9.1,0
2020,50506,154.79,23.5,1
2020,50506,139.23,17.6,0
2020,50506,140.37,27.7,0
2020,50506,48.91,44.0,0
2020,50506,138.59,33.6,0
2020,50506,121.38,-20.6,0
2020,50506,128.77,24.3,0
2020,50506,151.19,1.4,0
2020,50506,150.98,-7.2,0
2020,50506,152.39,9.6,0
2020,50506,150.49,7.5,0
2020,50506,143.71,57.6,0
2020,50506,155.48,16.2,0
2020,50506,101.31,2.2,0
2020,50506,148.91,16.7,0
2020,50506,142.59,43.2,0
2020,50506,152.49,5.2,0
2020,50506,116.26,23.1,0
2020,50506,77.16,40.6,0
2020,50506,146.8,17.1,0
2020,50506,117.88,49.0,0
2020,50506,148.02,-13.4,0
2020,50506,149.52,15.2,0
2020,50506,144.62,4.9,0
2020,50506,125.06,18.0,0
2020,50506,128.18,31.8,0
2020,50506,120.68,75.0,0
2020,50506,146.57,42.8,0
2020,50506,157.61,22.7,1
2020,50506,123.75,72.7,0
2020,50506,111.37,65.9,0
2020,50506,152.04,22.1,0
2020,50506,125.01,6.2,0
2020,50506,146.48,43.0,0
2020,50506,131.31,-17.1,0
2020,50506,139.98,25.5,0
2020,50506,145.05,7.3,0
2020,50506,99.02,75.6,0
2020,50506,141.77,45.8,0
2020,50506,146.99,25.1,0
2020,50506,124.68,55.8,0
2020,50506,105.12,76.1,0
2020,50506,121.72,51.0,0
2020,50506,141.24,-2.3,0
2020,50506,145.69,12.9,0
2020,50506,132.89,0.7,0
2020,50506,135.43,37.0,0
2020,50506,109.11,53.2,0
2020,50506,131.08,-13.4,0
2020,50506,153.65,-10.2,0
2020,50506,156.85,15.8,0
2020,50506,146.66,29.4,1
2020,50506,147.75,23.9,0
2020,50506,144.07,15.3,0
2020,50506,118.79,64.7,0
2020,50506,106.16,36.6,0
2020,50506,145.45,-8.8,0
2020,50506,147.91,22.7,0
2020,50506,145.48,40.5,0
2020,50506,126.27,23.0,0
2020,50506,105.01,21.2,0
2020,50506,101.85,31.8,0
2020,50506,132.32,1.3,0
2020,50506,96.8,58.8,0
2020,50506,145.47,23.2,0
2020,50506,142.29,17.2,0
2020,50506,120.65,15.9,0
2020,50506,120.57,28.8,0
2020,50506,132.19,2.8,0
2020,50506,154.39,-4.0,0
2020,50506,110.65,34.8,0
2020,50506,129.81,-2.9,0
2020,50506,131.89,18.8,0
2020,50506,126.37,4.3,0
2020,50506,150.82,-12.6,0
2020,50506,118.75,-17.3,0
2020,50506,152.23,-1.6,0
2020,50506,88.27,11.1,0
2020,50506,143.17,-7.7,0
2020,50506,158.9,13.2,0
2020,50506,130.09,42.7,0
2020,50506,141.04,-17.9,0
2020,50506,90.69,8.6,0
2020,50506,77.86,46.3,0
2020,50506,133.8,9.8,0
2020,50506,123.4,-7.5,0
2020,50506,134.29,22.7,0
2020,50506,150.46,1.0,0
2020,50506,141.33,-13.0,0
2020,50506,149.62,-5.5,0
2020,50506,149.8,-10.0,0
2020,50506,147.24,0.7,0
2020,50506,147.95,3.5,0
2020,50506,126.04,43.9,0
2020,50506,132.76,26.0,0
2020,50506,143.99,-11.9,0
2020,50506,145.74,12.0,0
2020,50506,131.08,-14.9,0
2020,50506,116.28,40.4,0
2020,50506,109.01,77.5,0
2020,50506,143.77,22.0,0
2020,50506,142.16,7.1,0
2020,50506,122.33,37.6,0
2020,50506,127.09,41.6,0
2020,50506,90.77,58.9,0
2020,50506,106.66,4.5,0
2020,50506,108.01,7.9,0
2020,50506,120.05,-7.6,0
2020,50506,107.82,-10.0,0
2020,50506,132.03,51.3,0
2020,50506,134.76,30.7,0
2020,50506,130.07,24.1,0
2020,50506,91.72,33.1,0
2020,50506,124.12,-0.1,0
2020,50506,135.0,43.3,0
2020,50506,140.03,25.0,0
2020,50506,141.4,-12.2,0
2020,50506,115.31,18.7,0
2020,50506,152.72,21.0,0
2020,50506,128.53,57.7,0
2020,50506,97.61,61.6,0
2020,50506,150.08,16.9,0
2020,50506,141.67,22.4,0
2020,50506,126.12,29.6,0
2020,50506,105.21,71.9,0
2020,50506,75.25,-0.8,0
2020,50506,114.2,39.2,0
2020,50506,153.84,9.6,0
2020,50506,154.96,17.0,0
2020,50506,121.9,77.2,0
2020,50506,137.01,39.1,0
2020,50506,106.29,41.5,0
2020,50506,130.52,42.2,0
2020,50506,69.29,6.4,0
2020,50506,125.59,-13.4,0
2020,50506,127.91,64.4,0
2020,50506,137.53,61.3,0
2020,50506,147.15,6.0,0
2020,50506,147.15,23.8,0
2020,50506,154.96,10.0,0
2020,50506,98.29,22.8,0
2020,50506,154.99,8.2,0
2020,50506,111.0,78.0,0
2020,50506,118.7,51.4,0
2020,50506,137.02,63.8,0
2020,50506,135.62,15.8,0
2020,50506,155.38,-5.8,0
2020,50506,134.08,59.0,0
2020,50506,150.29,-6.3,0
2020,50506,125.7,60.5,0
2020,50506,84.47,8.0,0
2020,50506,136.59,17.2,0
2020,50506,121.02,85.3,0
2020,50506,150.83,10.2,0
2020,50506,156.19,13.4,0
2020,50506,134.69,34.7,0
2020,50506,142.11,37.4,0
2020,50506,122.77,-4.8,0
2020,50506,143.75,0.1,0
2020,50506,125.85,80.6,0
2020,50506,152.34,-7.2,0
2020,50506,105.23,17.7,0
2020,50506,145.56,7.0,0
2020,50506,135.27,37.7,0
2020,50506,148.63,5.0,0
2020,50506,104.67,-9.4,0
2020,50506,118.2,56.1,0
2020,50506,145.1,16.0,0
2020,50506,144.81,7.8,0
2020,50506,151.19,24.1,1
2020,50506,95.32,-14.1,0
2020,50506,75.98,-33.6,0
2020,50506,145.79,42.1,0
2020,50506,149.65,24.1,0
2021,50506,127.64,65.7,0
2021,50506,142.11,3.8,0
2021,50506,151.57,54.1,0
2021,50506,138.19,33.8,0
2021,50506,112.86,18.6,0
2021,50506,132.52,45.9,0
2021,50506,149.14,-11.7,0
2021,50506,145.67,-15.0,0
2021,50506,150.12,14.6,0
2021,50506,122.22,3.2,0
2021,50506,144.34,7.2,0
2021,50506,145.14,-13.6,0
2021,50506,136.0,27.3,0
2021,50506,152.58,13.4,0
2021,50506,85.4,29.1,0
2021,50506,131.87,0.3,0
2021,50506,143.76,-3.1,0
2021,50506,146.95,24.0,0
2021,50506,147.24,21.1,0
2021,50506,110.13,45.9,0
2021,50506,117.2,11.8,0
2021,50506,150.3,7.9,0
2021,50506,128.26,8.1,0
2021,50506,129.91,-3.3,0
2021,50506,129.1,46.4,0
2021,50506,149.3,-7.0,0
2021,50506,128.14,34.3,0
2021,50506,153.96,-3.6,0
2021,50506,133.44,23.5,0
2021,50506,125.98,71.7,0
2021,50506,148.47,23.8,0
2021,50506,95.06,3.0,0
