HIT_VEL,HIT_ANG_VER
128.11,80.5
157.89,-11.3
159.33,-2.0
135.4,21.2
108.66,11.2
118.07,80.7
144.04,4.8
151.98,32.1
146.03,33.5
122.54,-6.4
158.66,-0.1
158.78,9.5
110.89,33.9
144.03,-3.3
133.1,9.6
141.34,27.2
143.45,1.4
118.79,62.6
170.74,-6.3
95.72,0.9
155.94,-2.4
110.54,-10.6
140.69,-4.1
104.29,-18.6
124.5,15.5
103.56,-19.7
85.99,64.7
131.37,-18.3
118.0,13.4
135.25,39.3
155.17,4.6
133.07,27.6
133.22,54.7
148.89,8.4
142.45,14.0
137.12,20.8
128.4,52.5
156.9,-4.4
157.5,22.9
148.95,21.1
148.61,-5.3
113.93,73.8
149.45,3.0
142.71,2.4
147.62,23.5
132.74,68.0
141.65,54.0
92.8,21.9
134.06,-6.3
154.69,-0.8
131.58,-5.9
148.99,18.6
132.34,53.7
124.76,6.3
143.95,40.2
156.03,-8.2
129.59,28.8
141.96,16.2
114.99,-2.8
145.31,14.8
151.41,14.1
114.65,77.6
131.49,-10.1
145.78,-4.7
129.09,44.4
145.35,-11.0
132.23,24.6
147.77,35.4
146.68,19.0
151.46,26.8
102.96,1.0
140.38,4.3
141.61,71.7
141.6,22.2
58.42,26.1
160.84,-4.2
151.24,15.8
125.9,72.7
141.49,-12.3
128.24,0.1
116.62,29.0
125.68,32.8
127.27,68.4
107.59,-10.4
111.57,-2.1
146.02,16.2
147.55,37.9
130.98,40.8
150.12,25.8
153.14,21.6
126.43,32.3
71.21,-1.7
94.82,-22.8
146.68,-13.0
100.66,-16.1
166.86,7.5
145.68,18.4
135.79,-3.5
142.15,6.9
136.23,18.2
156.02,-8.7
138.19,42.9
95.28,-10.9
97.4,15.7
116.84,24.4
129.01,-4.6
103.12,-36.6
124.31,12.8
110.57,-14.1
152.58,16.0
131.84,47.9
148.5,9.2
141.34,52.5
146.7,18.0
101.33,-8.0
138.21,33.1
144.62,17.7
129.42,-0.1
134.6,21.2
149.83,53.5
148.99,9.6
157.57,-4.5
129.02,67.7
162.09,15.7
86.76,16.8
151.76,-16.2
143.88,16.7
128.1,45.5
141.53,10.4
129.63,2.6
141.86,-4.0
135.67,56.7
146.32,53.4
107.62,48.9
126.63,26.6
139.96,5.6
152.21,14.5
164.58,12.3
111.04,42.8
84.55,-29.0
162.46,13.0
94.25,64.9
151.28,20.2
120.04,84.9
127.91,19.4
153.53,-13.6
152.56,3.7
95.03,72.1
112.49,-6.3
95.98,-22.8
149.08,16.7
147.16,21.1
111.02,12.8
134.71,45.2
85.14,-19.7
103.11,52.6
100.88,11.9
118.08,17.8
172.91,29.1
157.86,20.9
145.98,19.6
129.18,44.4
126.99,-3.7
157.47,28.6
168.32,1.5
152.43,-9.4
148.22,39.3
103.29,77.1
117.11,19.1
125.56,42.2
115.14,33.6
161.72,-5.4
158.56,24.5
132.41,30.4
149.53,11.3
159.33,7.6
126.69,24.5
147.29,-7.8
150.21,-8.4
148.86,9.3
154.44,0.0
104.47,50.3
92.25,44.4
98.54,-17.4
130.92,1.3
116.72,83.3
157.15,-4.4
146.91,-2.1
150.25,41.2
98.8,26.6
112.64,-19.2
142.04,30.7
163.74,-1.9
150.62,22.9
144.42,22.1
150.15,-27.5
131.51,4.1
146.94,33.8
105.43,13.9
138.69,55.7
122.76,34.8
129.98,5.2
158.18,2.9
159.8,-9.4
120.1,14.4
100.42,49.7
159.32,-10.0
103.57,-21.1
125.64,-10.5
154.48,-14.9
140.19,11.2
148.4,21.3
120.11,4.9
94.85,34.3
162.95,20.8
151.36,6.4
151.72,11.7
154.65,33.5
117.63,86.7
121.32,44.5
131.05,25.2
88.33,-12.5
132.86,42.2
119.1,13.5
170.87,12.5
133.57,26.7
131.19,16.0
152.23,3.2
154.54,26.3
123.76,5.0
146.25,31.5
132.63,3.8
123.99,50.1
157.44,-1.6
151.42,38.1
129.76,14.9
144.32,-2.9
155.91,3.7
139.19,19.6
147.24,19.5
119.93,59.9
135.18,53.6
117.46,48.4
142.28,23.1
101.99,39.6
149.76,4.8
146.17,0.0
138.53,16.0
154.19,1.2
139.63,-4.6
128.46,25.3
129.0,23.1
159.0,40.0
143.06,59.4
152.95,8.0
75.74,-18.6
143.98,18.2
147.71,33.5
126.21,-4.7
87.05,81.7
70.63,-41.6
132.88,18.1
125.54,-11.0
145.11,-1.2
119.93,21.0
120.0,11.6
133.59,58.0
151.88,16.2
149.3,28.0
89.93,10.5
138.52,29.6
93.49,-17.8
146.71,-8.2
116.22,-22.7
148.54,-8.0
110.92,28.2
132.67,52.0
139.6,-2.7
152.36,15.8
137.82,67.4
133.43,11.6
142.12,29.0
146.14,-16.7
133.44,21.7
106.88,40.5
107.58,34.3
135.46,3.1
87.71,61.6
150.24,24.7
101.39,-29.4
102.91,-8.9
150.13,46.9
130.22,-4.9
143.17,-7.7
123.75,22.3
135.09,29.0
140.49,32.6
132.07,-12.4
136.81,39.4
159.95,-11.6
155.48,-9.5
155.08,11.8
94.78,56.8
163.08,9.4
155.73,25.6
142.31,-12.3
111.46,14.2
122.51,61.4
138.01,43.0
147.15,19.4
103.26,42.5
164.71,16.8
112.37,-13.5
98.33,19.6
153.54,-4.8
140.89,-12.6
159.59,27.6
99.39,25.4
157.7,-5.7
148.32,1.4
37.17,-25.2
118.94,3.8
88.84,2.3
141.11,11.6
124.27,28.5
146.0,16.0
158.36,27.4
133.33,7.8
118.18,65.1
148.11,18.0
136.06,19.1
101.4,85.4
136.25,3.6
148.12,15.8
104.28,13.1
119.36,-14.7
148.47,-1.6
147.53,7.0
134.87,-7.4
157.76,-5.8
158.61,-5.2
124.98,59.7
133.84,-3.4
156.44,-5.9
150.75,29.6
106.11,35.9
151.28,21.1
150.2,15.4
136.51,-12.9
156.14,-4.7
98.43,-13.2
145.82,26.2
114.92,59.8
116.03,61.9
104.12,24.6
123.57,2.0
151.56,29.4
115.51,59.4
149.23,-1.2
72.05,-14.6
153.37,0.3
132.99,-13.5
157.48,12.8
100.06,21.4
146.7,4.6
92.49,60.5
112.27,73.9
133.17,19.9
133.49,-4.0
97.48,-15.8
141.65,32.2
160.79,33.2
86.2,-13.3
118.41,84.5
135.14,3.4
131.08,30.1
149.85,11.9
107.19,-20.2
143.92,3.0
140.54,10.8
114.46,74.9
125.3,25.0
107.41,34.5
159.78,19.8
160.77,-3.0
155.05,11.3
170.28,-14.1
132.38,18.2
150.8,-2.8
136.67,9.1
107.41,-12.2
146.46,4.1
74.19,35.5
145.43,1.9
139.89,1.4
110.65,14.9
154.33,-15.1
115.17,-5.7
127.91,-18.3
133.92,27.7
125.76,75.6
113.77,69.1
136.02,70.0
156.98,11.0
137.21,41.1
153.69,9.6
124.28,1.2
110.68,24.3
151.9,52.9
129.0,18.7
141.95,38.4
116.0,58.7
72.92,20.5
122.92,10.5
147.25,-12.2
130.57,9.2
146.26,10.5
151.96,0.8
158.41,-4.6
159.83,7.2
126.52,77.9
118.73,25.3
137.64,42.2
101.66,-17.2
114.73,31.8
118.62,63.0
142.29,17.0
147.29,37.9
135.64,26.8
112.24,30.9
138.48,31.5
124.35,65.2
138.21,9.7
133.03,34.6
146.8,22.8
132.39,-11.6
125.09,-13.3
127.15,-9.9
154.91,-3.6
148.07,59.4
138.73,39.2
98.8,83.4
143.86,59.2
126.03,47.1
164.68,5.9
102.27,28.0
145.27,12.3
101.18,-20.5
129.72,50.8
102.88,65.4
168.94,31.6
155.25,-4.3
144.7,33.3
138.58,-6.5
110.77,51.8
154.84,12.4
120.36,5.5
135.9,40.9
144.18,8.1
126.05,20.6
155.42,10.8
120.75,67.6
130.34,45.8
145.73,11.4
143.05,-1.9
127.71,13.3
128.67,32.0
151.91,24.6
97.61,70.2
127.63,-6.1
165.2,-6.5
67.08,23.2
138.11,12.8
163.35,-3.8
127.17,10.0
128.57,53.8
144.45,38.9
164.18,0.0
131.3,39.7
148.42,-5.0
131.51,50.3
152.56,31.0
154.23,-3.0
167.26,23.0
125.37,-6.6
140.03,-4.4
126.06,66.1
140.61,-4.3
150.3,20.9
155.72,-7.1
137.07,54.3
92.83,18.3
89.88,69.9
82.03,53.6
130.77,9.8
152.39,6.5
144.37,31.2
135.4,36.8
129.43,32.3
121.92,30.3
144.83,42.6
132.64,-3.7
151.44,9.3
149.02,3.4
74.69,-26.9
126.88,10.8
151.54,-2.5
126.3,41.6
136.29,75.1
130.6,-15.1
129.93,26.3
118.29,-9.5
130.81,-19.8
126.54,-7.7
113.85,43.1
114.17,13.7
152.07,-0.4
146.25,7.1
136.09,3.0
141.05,4.1
161.1,10.1
140.46,35.2
141.48,1.5
101.72,22.2
139.52,-0.6
158.07,-4.7
159.56,16.3
59.46,5.9
131.93,-12.1
89.07,60.7
141.5,60.7
92.17,-25.6
134.37,51.4
164.34,36.3
158.37,8.7
135.03,79.8
137.92,52.4
161.95,10.7
141.7,4.0
138.05,36.9
120.54,0.3
152.21,44.0
95.08,-6.7
92.91,-20.9
94.94,-4.6
134.54,41.2
163.7,18.5
140.75,23.0
139.71,60.8
142.91,59.3
147.44,69.6
140.3,6.6
144.01,7.1
154.76,10.1
138.15,-7.0
136.1,16.0
139.06,19.9
135.03,-1.2
130.76,-10.6
164.25,13.1
150.57,7.1
129.68,23.3
143.27,15.0
141.57,24.0
138.69,14.4
103.78,3.4
111.19,38.8
143.04,8.4
114.52,-6.2
124.3,54.1
140.66,31.6
159.64,12.7
109.66,5.9
128.35,66.0
139.46,29.0
138.21,26.9
144.37,29.5
145.37,46.0
149.1,8.0
138.67,11.4
93.33,66.4
141.98,-11.4
149.21,-4.1
144.85,6.6
154.8,-10.4
122.24,72.7
118.24,52.5
143.28,31.8
156.47,33.3
148.97,44.4
105.23,17.7
75.75,-17.2
151.81,-13.7
92.92,22.3
132.41,19.9
97.69,61.6
147.89,15.2
109.76,4.0
130.52,-5.2
96.64,-15.8
138.91,72.0
90.61,-15.2
121.2,-9.3
121.34,52.3
136.88,23.7
117.51,67.5
166.64,10.6
136.71,8.0
150.01,19.9
93.16,2.4
143.89,8.8
129.47,0.2
165.64,-0.9
151.59,0.0
156.19,5.3
85.27,-12.9
120.29,58.4
97.43,66.4
124.06,4.5
129.15,6.3
129.53,3.5
147.95,-8.1
125.39,63.3
155.54,14.6
151.26,26.9
151.45,-2.4
157.26,-2.7
129.9,33.3
158.39,17.6
126.97,25.4
168.5,19.8
113.94,-5.0
107.17,-8.6
107.58,-3.3
147.48,-4.9
158.02,19.4
151.07,3.5
137.12,-13.3
124.02,37.0
98.39,-1.5
127.94,16.7
146.19,4.3
128.88,26.4
148.21,22.9
132.77,36.2
156.86,23.8
136.27,44.3
112.68,-20.7
103.38,-11.0
124.25,4.3
143.98,9.9
157.51,-6.0
148.6,11.3
146.65,-14.0
124.27,49.5
146.98,-6.3
152.79,7.9
159.77,37.6
100.47,55.2
152.53,29.6
154.08,15.5
126.71,7.6
144.79,-5.1
151.92,-10.8
121.81,4.1
155.21,-21.6
165.31,12.9
155.43,-2.1
137.5,24.4
150.56,11.9
115.03,-5.2
113.79,14.2
118.56,6.7
135.45,42.0
106.92,55.3
139.3,5.8
111.22,-14.0
24.49,-21.0
140.33,-14.5
147.27,-6.8
150.25,-5.3
112.05,1.5
106.98,-20.0
159.8,1.4
100.0,9.3
150.81,21.1
137.43,43.0
89.57,-12.7
131.62,28.5
103.69,78.7
150.35,40.1
151.41,-13.4
106.24,-4.5
143.06,-3.4
144.45,23.7
149.55,16.2
160.09,0.3
154.15,-5.9
107.98,-9.0
117.29,43.8
149.36,9.7
130.02,17.3
159.8,4.7
139.62,5.8
136.26,13.9
153.05,3.8
132.91,72.6
123.02,2.3
149.72,19.6
130.82,34.3
130.47,-18.3
103.9,73.4
118.07,33.1
142.9,12.8
144.71,8.9
153.62,34.4
144.62,55.6
141.58,-11.6
120.1,-7.4
154.52,34.3
173.11,24.4
151.72,28.6
143.68,17.7
121.11,37.3
146.13,23.3
135.91,17.7
139.28,68.8
138.4,50.8
112.4,73.1
158.76,-3.4
125.67,50.5
148.69,-7.2
119.43,25.6
100.82,43.9
149.37,-4.7
168.04,17.8
135.47,2.4
140.9,37.1
130.09,16.6
130.97,31.1
173.75,21.7
156.16,-15.4
110.41,40.5
137.35,66.4
139.9,29.3
73.9,-18.8
144.92,32.8
142.8,-0.2
116.62,3.3
125.95,0.6
118.39,26.9
152.93,35.8
163.52,-8.1
127.27,56.2
170.93,-4.4
145.4,-1.5
112.0,68.9
133.25,1.0
131.77,43.5
153.94,12.4
150.97,34.1
114.12,-2.4
138.39,20.1
154.71,-0.4
122.5,49.9
101.34,32.7
135.06,14.6
163.9,18.9
105.25,37.0
145.62,16.0
153.48,14.1
132.5,18.6
113.34,-8.8
125.14,0.7
121.14,-3.3
136.87,40.7
156.4,9.9
151.25,-7.4
160.93,34.0
145.07,-7.5
149.38,16.2
159.01,-16.6
114.05,-7.6
138.75,18.3
154.42,9.7
109.56,27.9
124.16,46.3
163.22,-0.3
135.07,28.1
152.63,34.5
90.86,59.8
19.84,66.7
147.4,34.2
127.21,22.5
157.57,34.1
98.5,-20.4
122.89,17.9
153.73,-6.0
152.38,4.1
143.79,-4.4
135.08,-21.8
133.56,30.6
100.0,12.9
129.4,9.6
88.44,20.5
156.17,27.1
149.07,22.4
158.25,9.7
96.26,34.1
139.41,65.4
150.08,23.6
155.99,5.9
129.59,16.1
155.07,-8.2
108.2,4.1
160.3,-5.5
139.83,3.8
144.95,62.9
107.21,29.2
134.87,-5.5
135.6,-38.9
138.02,37.8
142.24,26.7
45.89,-39.3
144.39,41.0
150.93,24.3
98.76,66.2
125.2,32.7
107.93,75.6
114.55,78.5
174.75,-5.9
151.93,13.6
77.37,-4.1
162.27,4.3
135.45,4.6
130.79,22.7
141.25,3.0
157.32,44.1
129.04,-9.8
152.55,57.8
144.1,37.7
136.38,3.2
98.71,8.4
150.98,19.8
140.88,26.5
128.84,18.9
145.25,49.7
144.46,50.4
133.76,27.3
114.78,0.4
151.07,15.4
143.25,-8.0
126.8,57.3
136.17,27.9
149.01,-8.5
130.38,-4.0
108.95,69.2
126.39,33.0
120.18,31.2
139.85,22.0
122.52,22.1
156.14,4.0
148.47,-1.5
163.45,-2.6
102.56,88.7
97.7,71.1
164.97,7.6
148.93,13.9
141.54,7.7
142.7,26.5
88.84,-28.2
109.85,15.9
142.22,9.2
106.25,80.8
135.97,0.4
159.69,7.5
110.77,1.2
167.5,4.5
153.75,18.1
158.35,4.1
149.4,-17.2
138.27,26.4
137.43,17.8
124.84,-2.8
98.8,61.1
109.14,-8.4
77.11,-13.3
146.07,-10.4
153.63,-0.3
130.15,11.5
158.48,6.9
109.41,83.8
155.77,3.5
132.14,64.1
113.01,17.7
124.16,62.2
133.61,13.7
150.88,20.2
136.98,40.8
125.7,42.6
159.08,4.8
153.82,49.9
132.82,-4.4
141.09,18.2
153.75,6.0
141.81,16.5
101.12,56.9
169.72,32.5
124.17,43.4
142.02,22.4
145.97,-9.8
160.05,12.8
154.74,0.5
123.19,-7.4
151.04,25.5
151.98,46.3
122.45,10.6
113.23,-14.9
115.35,26.4
161.83,1.4
151.32,31.7
146.16,5.9
114.61,-4.8
135.79,19.5
127.43,-21.1
124.19,0.4
135.69,-7.0
135.82,35.5
121.38,24.2
126.09,52.5
118.06,46.9
149.94,21.8
128.13,17.6
76.01,29.6
155.38,17.2
114.18,29.6
124.39,22.3
148.14,12.3
130.35,5.3
124.28,30.5
129.33,-13.2
157.11,-10.0
111.9,-9.0
116.4,76.9
117.29,22.4
155.63,27.7
130.31,34.3
153.36,-8.6
117.09,55.8
128.0,13.7
145.87,10.7
117.32,28.5
87.27,-25.3
145.6,19.4
142.51,-5.6
149.36,6.0
143.47,10.6
154.11,8.2
96.05,33.9
122.08,47.9
131.86,67.0
134.23,43.5
102.2,18.3
121.34,0.5
149.26,-4.6
129.24,-8.2
129.74,16.2
142.65,-8.3
164.66,20.1
138.03,24.4
118.95,24.6
146.44,5.0
137.96,-3.2
123.96,-3.7
113.3,52.3
141.79,-6.1
154.85,-7.0
121.44,22.4
158.5,-6.7
150.24,21.6
137.62,-13.0
156.25,-10.6
132.56,0.4
143.7,-7.9
154.26,38.9
150.44,15.6
160.52,-3.9
159.36,19.9
158.19,17.3
134.85,2.6
126.29,-11.6
146.03,20.5
122.75,70.5
158.06,3.2
129.13,48.5
154.89,-6.4
152.18,37.9
148.61,2.1
138.74,31.0
145.71,31.6
147.1,-6.9
134.38,31.3
128.75,34.9
95.88,60.7
137.68,23.2
132.34,41.5
148.44,30.6
130.51,5.1
146.56,-2.2
109.25,37.2
156.77,12.3
128.84,24.8
126.83,18.5
98.32,-18.3
151.7,34.8
140.87,44.1
155.57,13.6
112.65,18.1
125.79,29.5
143.93,3.2
149.75,-0.5
131.78,39.0
119.65,13.6
160.81,0.9
112.23,-5.3
159.52,-3.7
129.2,25.9
110.72,38.8
153.88,-7.3
153.03,11.9
118.03,-5.6
156.58,34.6
156.49,1.1
166.43,-2.5
144.61,2.6
140.36,10.0
154.71,0.3
89.19,17.7
114.64,58.1
112.77,65.2
125.41,64.2
145.03,-1.7
128.6,55.4
96.34,-18.1
120.64,-2.6
144.23,48.4
128.87,17.2
134.69,15.1
140.81,3.2
124.94,19.5
124.05,75.7
122.63,51.1
142.71,8.0
110.85,59.2
148.47,5.9
149.17,14.3
116.51,49.4
151.83,18.6
167.68,31.8
126.42,-36.7
110.09,77.7
100.66,59.6
128.83,13.7
141.57,-17.6
138.88,11.0
126.78,22.8
152.02,7.9
155.8,30.5
144.07,17.1
123.97,56.8
140.45,28.2
134.43,51.0
117.96,-5.2
155.5,7.9
152.53,3.2
129.89,25.7
68.08,-27.5
128.09,-6.9
135.15,22.9
157.04,17.3
122.47,0.2
120.49,-13.6
131.23,27.8
105.53,-4.9
143.03,-14.1
121.56,-6.3
156.64,20.6
112.95,-16.8
143.48,25.2
85.44,9.4
137.81,34.3
131.23,-19.4
146.58,26.3
129.46,79.3
72.19,29.5
101.41,50.1
110.98,29.5
149.24,-3.9
136.75,44.4
124.96,-0.1
161.66,5.2
143.95,-5.5
113.33,1.6
145.09,9.1
146.34,1.2
120.85,35.3
144.71,1.3
124.34,8.3
142.56,28.9
110.38,21.7
114.53,-10.8
167.68,15.5
160.16,-2.5
134.06,41.0
146.1,41.8
136.15,41.7
117.5,52.7
146.93,23.8
136.72,0.3
146.91,21.6
114.22,54.5
156.08,37.1
123.44,-9.0
112.67,-5.7
136.15,52.7
153.38,16.6
129.93,47.3
164.65,1.6
148.14,-4.5
149.23,33.0
150.64,6.2
148.14,9.0
164.15,7.0
153.19,26.9
134.87,69.4
129.1,26.2
128.18,63.7
162.64,0.3
86.79,-17.7
91.36,-18.8
123.6,-14.5
136.81,11.2
156.38,21.0
156.53,-5.3
157.67,8.8
123.19,61.5
103.67,-11.3
139.56,-1.3
157.52,21.0
121.03,25.3
125.62,-3.8
127.83,5.4
95.71,3.6
56.08,-15.8
120.31,20.6
102.24,68.0
146.4,-3.7
117.07,-2.1
142.83,31.1
126.11,10.3
127.29,67.4
162.06,4.1
148.88,47.4
145.11,21.3
145.58,41.1
170.83,-5.7
145.1,30.6
125.84,-12.8
153.86,18.1
149.41,12.9
127.44,15.5
141.24,2.7
106.57,2.1
147.51,17.8
150.36,-4.8
134.03,34.5
154.35,4.6
93.96,53.8
140.37,11.8
151.25,-10.8
150.69,-5.7
149.88,-3.3
151.52,20.6
132.85,52.5
148.61,36.9
120.03,32.3
163.57,25.1
134.34,2.2
122.52,29.6
136.75,50.9
123.15,22.3
118.23,23.3
130.04,29.7
143.76,5.5
87.03,-22.5
155.28,-1.5
138.82,14.6
121.68,10.6
137.05,29.9
136.27,5.9
127.71,32.1
117.88,49.0
116.43,-4.2
148.48,-3.7
130.84,10.0
155.46,13.9
143.69,-12.0
154.42,21.9
152.02,9.7
166.44,2.7
137.27,31.5
124.59,25.9
162.86,-16.0
148.66,45.0
120.51,61.0
120.99,21.0
148.66,-11.1
146.29,16.8
115.01,27.9
129.63,21.1
89.34,35.9
158.18,-5.9
94.11,0.2
139.58,0.7
148.57,-1.3
132.88,42.9
49.48,-10.7
157.82,1.5
132.11,20.0
107.73,-10.0
146.15,-12.3
144.63,18.0
128.16,60.5
65.1,58.3
142.95,28.0
157.82,14.8
120.24,45.8
148.37,-15.6
103.09,27.2
159.89,15.0
125.68,37.6
112.25,42.9
126.32,23.0
133.17,16.4
139.9,13.8
146.11,-14.0
143.96,-1.0
169.89,-5.6
150.97,15.6
108.42,30.2
139.49,36.9
157.83,9.2
153.74,-5.2
141.59,24.3
104.76,46.7
88.23,-3.8
158.78,38.6
117.6,30.9
125.22,51.6
118.41,69.5
155.92,-5.5
111.29,35.0
168.48,-5.7
120.63,3.0
145.09,49.4
117.81,0.6
112.09,18.0
122.05,19.1
122.77,-4.8
128.92,53.8
141.9,-8.3
140.49,41.7
123.87,20.5
125.5,35.8
75.52,-15.2
144.08,30.7
163.85,-2.5
132.08,5.8
144.02,6.5
146.21,2.8
156.62,23.5
154.79,10.8
149.44,39.5
108.04,48.0
160.65,9.6
145.27,-18.9
105.86,30.6
154.0,16.9
132.93,14.5
142.35,42.5
125.14,-2.7
142.88,23.1
129.75,39.3
142.83,9.7
159.89,27.0
125.78,66.3
154.3,-10.0
135.68,-12.4
140.95,3.2
144.01,-0.6
140.48,-2.4
119.27,47.1
110.11,35.4
142.69,-20.2
97.05,73.4
134.23,-8.1
117.67,48.7
106.6,11.1
141.55,6.3
141.1,2.8
124.26,12.0
169.22,3.1
154.45,0.8
98.28,14.6
111.15,56.8
156.26,-15.7
165.98,-3.8
151.63,3.3
149.62,15.4
147.4,8.8
140.89,11.0
110.49,56.5
101.89,85.0
156.16,7.3
135.01,-11.9
123.04,56.1
157.61,-12.6
122.9,29.3
120.76,-5.8
135.23,14.4
158.71,28.1
97.76,14.6
156.37,1.2
140.14,4.9
119.2,28.8
158.85,4.0
135.51,10.8
148.54,-15.4
118.66,33.0
125.51,-12.5
124.4,-15.2
140.34,10.7
152.97,22.8
127.27,10.2
131.06,2.2
135.81,18.0
150.21,29.2
99.98,41.8
127.0,7.7
169.18,10.2
66.9,12.2
78.71,18.6
143.96,14.7
131.09,-2.3
133.35,-6.5
132.77,14.3
163.08,42.4
154.19,1.6
143.44,-1.2
87.79,27.9
152.57,-19.2
151.84,15.6
124.18,44.1
112.29,29.8
158.42,6.7
97.79,19.3
137.96,43.4
141.76,-11.2
138.2,-5.3
141.95,43.7
89.5,-5.4
150.77,25.0
152.1,6.2
163.07,6.8
132.69,66.5
149.18,13.2
128.39,-5.0
137.88,-18.1
141.66,-1.8
115.71,16.2
143.85,-18.4
148.81,44.1
128.74,12.2
135.04,-14.5
129.09,35.5
148.8,34.8
131.28,15.1
133.86,-5.4
110.38,-20.3
170.21,-3.5
164.05,5.2
139.97,18.0
145.22,15.2
157.76,-5.8
152.35,15.3
133.47,30.0
133.01,7.7
109.1,45.7
142.39,23.8
124.63,-11.7
142.68,5.4
155.28,26.5
99.49,-9.4
131.31,-5.6
116.18,9.3
126.67,-13.9
119.38,66.8
129.64,16.7
137.47,-8.2
159.69,27.0
99.02,75.6
145.18,13.9
154.19,13.2
139.03,-9.1
129.84,-13.7
152.13,12.7
152.61,-4.2
133.56,-6.5
150.36,-5.8
125.47,46.9
126.05,12.4
121.85,51.3
131.49,0.2
127.71,16.4
115.7,39.5
109.98,17.7
146.3,6.0
162.96,0.3
31.92,-44.1
156.43,-10.7
139.74,6.3
151.76,-7.2
156.31,7.7
142.56,-5.8
153.45,58.5
153.6,1.8
84.02,12.3
128.55,21.3
107.94,34.1
150.29,15.6
104.95,21.0
167.95,-9.5
154.67,3.1
138.71,-10.1
146.03,18.1
141.84,8.2
144.91,40.0
143.64,3.2
149.91,-0.1
145.52,19.0
109.58,25.1
151.53,6.8
131.67,11.5
155.68,23.1
118.46,6.1
146.33,39.5
160.08,-9.3
122.55,47.5
161.13,7.8
128.82,7.2
111.64,-1.0
115.62,72.0
166.35,4.7
112.54,-10.7
142.14,22.1
147.7,16.9
112.47,-13.4
129.89,23.4
116.18,45.1
142.61,-0.3
134.83,37.6
147.98,5.2
115.22,-2.3
151.04,-10.6
137.74,3.2
103.69,18.4
151.84,8.6
51.92,48.4
134.1,37.5
124.74,-13.8
142.16,45.3
115.79,25.4
140.56,13.5
148.35,-2.8
118.17,72.0
70.77,-22.4
129.46,67.7
139.16,14.5
140.72,36.8
136.01,-16.8
84.08,68.1
153.21,-11.4
152.45,27.0
142.83,62.9
131.24,37.2
142.26,6.8
145.22,17.7
152.76,-17.3
167.86,12.8
113.26,70.8
136.22,10.3
138.48,55.5
123.27,36.2
156.47,17.0
153.66,-10.5
135.0,-0.1
137.34,25.0
139.1,-23.5
122.61,22.4
125.35,7.8
149.11,56.6
128.17,29.9
155.6,16.1
118.1,-8.9
116.85,-0.5
160.85,30.9
134.28,16.9
135.58,0.9
96.08,27.8
124.44,23.0
143.2,15.8
149.06,2.9
130.51,46.8
142.44,10.6
127.34,32.4
123.75,-5.0
146.16,49.0
140.13,32.1
161.11,7.4
167.76,9.8
166.6,-7.1
49.97,-42.0
133.84,68.2
158.89,-3.1
158.51,16.5
149.67,-0.8
133.77,45.1
145.51,27.0
155.2,30.1
145.79,-3.0
140.59,36.3
150.26,16.6
95.38,11.6
140.97,34.3
137.96,-10.5
148.89,24.1
157.77,23.0
101.78,41.2
154.83,-7.2
119.68,53.7
145.09,-6.4
135.87,53.6
158.52,-6.2
127.27,10.8
129.69,45.8
112.32,40.1
149.14,-11.7
143.43,36.6
74.15,-29.1
122.87,1.1
117.2,-12.6
137.86,23.8
98.0,46.3
131.35,36.9
89.94,-34.6
117.23,46.6
117.58,10.9
131.89,5.0
87.86,64.3
137.53,61.3
154.59,-8.4
130.83,34.8
144.16,12.8
138.46,60.9
160.27,1.1
136.82,23.8
140.58,20.2
151.48,26.5
121.88,9.3
146.38,-17.7
134.63,-10.8
59.09,63.7
151.7,17.3
160.03,11.9
171.95,5.2
155.41,18.3
139.66,17.2
148.04,22.3
137.05,18.8
152.7,7.8
158.19,21.2
122.03,26.3
157.72,7.6
141.84,24.5
128.19,56.4
107.66,0.8
137.8,25.2
148.54,-0.5
149.91,-11.9
159.4,-8.5
149.94,0.6
141.9,25.0
150.39,-2.1
129.71,11.4
157.38,19.9
156.26,2.1
106.43,4.5
137.11,26.8
121.83,33.2
115.54,34.8
126.43,-2.1
145.79,38.7
142.36,10.4
176.29,25.8
148.81,29.9
122.11,79.2
121.04,27.2
133.72,-5.5
114.88,24.2
166.1,27.6
148.81,9.0
102.74,-26.7
149.54,26.3
160.75,1.0
140.82,-5.7
129.59,46.7
113.21,14.1
125.14,6.3
154.94,9.9
101.51,4.8
101.92,-27.4
135.6,60.1
49.47,-30.1
139.49,-3.9
135.68,-3.4
133.31,47.7
129.02,-17.5
85.8,36.0
127.37,47.5
132.19,35.4
132.25,-3.8
123.59,41.1
111.49,-0.2
151.04,12.7
99.78,72.4
147.95,1.6
111.79,18.1
131.85,38.1
106.84,10.1
147.91,23.7
138.86,10.8
146.35,8.1
47.55,-33.3
122.14,-10.3
114.16,20.8
121.29,64.6
151.55,19.1
107.12,30.0
154.38,1.3
130.67,39.2
157.16,-5.5
143.15,50.7
129.42,-19.4
135.93,6.6
141.27,16.7
149.69,10.0
136.27,-5.0
141.11,-11.3
149.97,-4.0
156.9,-1.0
156.07,8.5
158.03,-9.2
111.59,-5.4
152.27,28.6
135.91,39.5
160.82,-14.1
120.42,-0.2
157.64,15.6
152.74,10.6
148.78,27.8
156.26,1.8
141.4,-7.0
154.95,-7.0
138.83,57.0
144.92,34.4
133.23,42.1
113.01,26.5
153.67,-5.0
129.96,48.0
151.03,15.2
142.21,8.0
