GYEAR,PCODE,GAMENUM,PA,AB,BA,HIT,HR,TOTB,SLG,SF,BB,KK,IB,HP,GD,potential
2021.0,69737.0,76.0,321.0,274.0,0.263,72.0,13.0,121.0,0.442,2.0,45.0,82.0,5.0,0.0,10.0,0.818
2019.0,69766.0,38.0,61.0,55.0,0.16399999999999998,9.0,1.0,13.0,0.23600000000000002,1.0,5.0,17.0,0.0,0.0,0.0,0.0
2020.0,69766.0,30.0,46.0,42.0,0.16699999999999998,7.0,0.0,8.0,0.19,0.0,4.0,18.0,0.0,0.0,0.0,0.185
2021.0,69766.0,34.0,112.0,98.0,0.14300000000000002,14.0,1.0,22.0,0.22399999999999998,2.0,8.0,39.0,0.0,2.0,2.0,0.0
2019.0,69802.0,17.0,16.0,16.0,0.063,1.0,0.0,2.0,0.125,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2019.0,69804.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.0,69804.0,16.0,24.0,23.0,0.13,3.0,0.0,4.0,0.174,0.0,1.0,8.0,0.0,0.0,2.0,0.111
2019.0,69825.0,18.0,53.0,45.0,0.17800000000000002,8.0,0.0,10.0,0.222,0.0,4.0,11.0,0.0,1.0,1.0,0.0
2020.0,69825.0,35.0,90.0,78.0,0.192,15.0,0.0,21.0,0.26899999999999996,1.0,11.0,16.0,0.0,0.0,2.0,0.111
2021.0,69825.0,19.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2019.0,69860.0,2.0,4.0,4.0,0.25,1.0,0.0,1.0,0.25,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2019.0,69901.0,55.0,228.0,205.0,0.22899999999999998,47.0,9.0,90.0,0.439,2.0,16.0,31.0,0.0,5.0,7.0,0.0
2019.0,69950.0,53.0,224.0,203.0,0.24600000000000002,50.0,8.0,82.0,0.40399999999999997,2.0,18.0,51.0,0.0,1.0,1.0,0.0
2020.0,69992.0,49.0,48.0,40.0,0.275,11.0,0.0,16.0,0.4,0.0,7.0,13.0,0.0,0.0,1.0,0.0
2021.0,69992.0,8.0,21.0,19.0,0.158,3.0,0.0,3.0,0.158,0.0,0.0,1.0,0.0,0.0,0.0,0.222
2020.0,69995.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2018.0,70410.0,121.0,471.0,429.0,0.34,146.0,18.0,223.0,0.52,10.0,23.0,57.0,5.0,7.0,15.0,0.0
2019.0,70410.0,100.0,363.0,337.0,0.3,101.0,3.0,126.0,0.374,3.0,17.0,44.0,3.0,5.0,6.0,0.0
2020.0,70410.0,7.0,18.0,18.0,0.33299999999999996,6.0,1.0,9.0,0.5,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2018.0,70553.0,98.0,196.0,173.0,0.214,37.0,1.0,46.0,0.266,3.0,13.0,50.0,0.0,2.0,8.0,0.0
2018.0,70756.0,101.0,380.0,332.0,0.28,93.0,20.0,160.0,0.48200000000000004,2.0,42.0,59.0,4.0,4.0,12.0,0.0
2019.0,70756.0,19.0,31.0,26.0,0.231,6.0,1.0,10.0,0.385,2.0,3.0,3.0,0.0,0.0,1.0,0.0
2018.0,71184.0,88.0,134.0,120.0,0.242,29.0,0.0,34.0,0.28300000000000003,1.0,8.0,16.0,0.0,1.0,4.0,0.0
2019.0,71184.0,55.0,74.0,64.0,0.156,10.0,0.0,13.0,0.203,0.0,4.0,11.0,0.0,3.0,2.0,-0.222
2020.0,71184.0,72.0,88.0,77.0,0.23399999999999999,18.0,3.0,28.0,0.364,0.0,6.0,14.0,0.0,0.0,3.0,0.14300000000000002
2018.0,71432.0,114.0,392.0,342.0,0.284,97.0,10.0,143.0,0.418,1.0,43.0,91.0,2.0,0.0,9.0,0.0
2019.0,71432.0,30.0,85.0,74.0,0.257,19.0,2.0,28.0,0.37799999999999995,1.0,9.0,17.0,0.0,0.0,0.0,0.0
2018.0,71552.0,93.0,179.0,153.0,0.255,39.0,4.0,54.0,0.353,2.0,24.0,41.0,0.0,0.0,6.0,0.0
2018.0,71564.0,144.0,604.0,543.0,0.33299999999999996,181.0,37.0,322.0,0.593,4.0,43.0,75.0,7.0,14.0,18.0,0.0
2019.0,71564.0,135.0,549.0,485.0,0.285,138.0,16.0,211.0,0.435,7.0,47.0,65.0,4.0,10.0,19.0,0.0
2020.0,71564.0,144.0,611.0,542.0,0.292,158.0,20.0,245.0,0.452,11.0,53.0,68.0,9.0,5.0,21.0,0.0
2021.0,71564.0,51.0,218.0,196.0,0.29100000000000004,57.0,10.0,91.0,0.46399999999999997,2.0,19.0,22.0,2.0,1.0,7.0,-0.68
2018.0,71752.0,73.0,271.0,254.0,0.315,80.0,10.0,121.0,0.47600000000000003,0.0,13.0,56.0,1.0,4.0,7.0,0.0
2019.0,71752.0,127.0,500.0,433.0,0.305,132.0,6.0,171.0,0.395,8.0,54.0,94.0,5.0,5.0,15.0,-0.28600000000000003
2020.0,71752.0,67.0,254.0,219.0,0.21899999999999997,48.0,2.0,65.0,0.297,2.0,30.0,42.0,3.0,2.0,8.0,-0.5
2018.0,71837.0,80.0,267.0,235.0,0.298,70.0,14.0,126.0,0.536,0.0,22.0,57.0,0.0,5.0,1.0,0.0
2019.0,71837.0,127.0,460.0,422.0,0.27,114.0,8.0,156.0,0.37,3.0,31.0,103.0,3.0,4.0,2.0,-0.33299999999999996
2020.0,71837.0,122.0,327.0,289.0,0.253,73.0,12.0,122.0,0.42200000000000004,2.0,27.0,62.0,2.0,4.0,10.0,-0.125
2021.0,71837.0,68.0,165.0,144.0,0.25,36.0,6.0,63.0,0.43799999999999994,1.0,12.0,30.0,1.0,5.0,2.0,-0.429
2018.0,71842.0,70.0,128.0,112.0,0.223,25.0,1.0,32.0,0.28600000000000003,0.0,8.0,35.0,0.0,5.0,3.0,0.0
2019.0,71842.0,22.0,24.0,24.0,0.083,2.0,0.0,3.0,0.125,0.0,0.0,11.0,0.0,0.0,3.0,0.0
2020.0,71842.0,42.0,92.0,86.0,0.163,14.0,0.0,20.0,0.233,1.0,2.0,29.0,0.0,0.0,4.0,-0.86
2018.0,72133.0,134.0,583.0,524.0,0.303,159.0,15.0,244.0,0.466,7.0,47.0,107.0,0.0,5.0,21.0,0.0
2019.0,72133.0,64.0,215.0,195.0,0.282,55.0,1.0,67.0,0.344,2.0,18.0,30.0,1.0,0.0,3.0,0.0
2020.0,72133.0,97.0,236.0,217.0,0.3,65.0,2.0,86.0,0.396,4.0,15.0,34.0,1.0,0.0,7.0,0.0
2018.0,72443.0,143.0,609.0,528.0,0.33899999999999997,179.0,25.0,290.0,0.5489999999999999,8.0,66.0,87.0,7.0,7.0,17.0,0.0
2019.0,72443.0,136.0,555.0,456.0,0.3,137.0,17.0,221.0,0.485,7.0,85.0,77.0,6.0,7.0,13.0,0.0
2020.0,72443.0,140.0,600.0,522.0,0.354,185.0,28.0,308.0,0.59,3.0,70.0,101.0,5.0,5.0,9.0,0.0
2021.0,72443.0,40.0,180.0,148.0,0.203,30.0,6.0,50.0,0.33799999999999997,0.0,29.0,28.0,5.0,3.0,7.0,-0.4
2018.0,72456.0,98.0,297.0,265.0,0.23800000000000002,63.0,4.0,85.0,0.321,4.0,11.0,40.0,0.0,7.0,11.0,0.0
2019.0,72456.0,20.0,35.0,31.0,0.19399999999999998,6.0,1.0,9.0,0.29,0.0,2.0,6.0,0.0,0.0,3.0,-0.16699999999999998
2018.0,72466.0,28.0,59.0,54.0,0.222,12.0,1.0,16.0,0.29600000000000004,0.0,4.0,14.0,0.0,0.0,2.0,0.0
2018.0,72546.0,122.0,349.0,316.0,0.275,87.0,6.0,126.0,0.39899999999999997,6.0,18.0,45.0,0.0,0.0,9.0,0.0
2019.0,72546.0,40.0,72.0,64.0,0.25,16.0,0.0,18.0,0.281,3.0,3.0,10.0,0.0,0.0,1.0,0.0
2018.0,72860.0,4.0,6.0,5.0,0.2,1.0,0.0,2.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2018.0,73113.0,135.0,528.0,458.0,0.262,120.0,25.0,216.0,0.47200000000000003,3.0,58.0,129.0,2.0,9.0,16.0,0.0
2019.0,73113.0,137.0,490.0,421.0,0.247,104.0,10.0,158.0,0.375,6.0,55.0,102.0,1.0,4.0,14.0,0.7390000000000001
2020.0,73113.0,119.0,391.0,324.0,0.281,91.0,13.0,147.0,0.45399999999999996,7.0,48.0,96.0,2.0,9.0,14.0,0.0
2021.0,73113.0,62.0,155.0,139.0,0.17300000000000001,24.0,6.0,48.0,0.345,0.0,13.0,46.0,1.0,2.0,4.0,0.0
2018.0,73136.0,131.0,528.0,485.0,0.295,143.0,34.0,268.0,0.5529999999999999,2.0,35.0,143.0,3.0,5.0,9.0,0.0
2019.0,73136.0,129.0,476.0,414.0,0.256,106.0,21.0,192.0,0.46399999999999997,4.0,48.0,114.0,1.0,9.0,7.0,0.28
2020.0,73136.0,79.0,248.0,227.0,0.203,46.0,8.0,75.0,0.33,0.0,16.0,69.0,0.0,5.0,4.0,0.562
2021.0,73136.0,45.0,138.0,117.0,0.205,24.0,1.0,35.0,0.299,2.0,18.0,36.0,0.0,1.0,2.0,-0.2
2018.0,73153.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019.0,73153.0,18.0,19.0,14.0,0.14300000000000002,2.0,0.0,3.0,0.214,1.0,4.0,5.0,0.0,0.0,0.0,0.0
2018.0,73209.0,119.0,420.0,362.0,0.262,95.0,12.0,155.0,0.428,2.0,38.0,66.0,0.0,5.0,2.0,0.0
2019.0,73209.0,94.0,245.0,225.0,0.222,50.0,3.0,68.0,0.302,1.0,12.0,54.0,0.0,3.0,6.0,0.067
2020.0,73209.0,64.0,222.0,204.0,0.27899999999999997,57.0,6.0,80.0,0.392,1.0,12.0,44.0,0.0,1.0,6.0,-0.625
2021.0,73209.0,19.0,32.0,31.0,0.161,5.0,0.0,5.0,0.161,1.0,0.0,12.0,0.0,0.0,2.0,-0.16699999999999998
2018.0,73213.0,67.0,150.0,128.0,0.188,24.0,2.0,34.0,0.266,1.0,15.0,20.0,0.0,5.0,3.0,0.0
2019.0,73213.0,68.0,149.0,135.0,0.267,36.0,2.0,48.0,0.35600000000000004,0.0,5.0,23.0,0.0,5.0,2.0,0.0
2018.0,73306.0,67.0,105.0,94.0,0.18100000000000002,17.0,1.0,22.0,0.23399999999999999,3.0,8.0,20.0,0.0,0.0,2.0,0.0
2019.0,73306.0,76.0,169.0,149.0,0.228,34.0,2.0,49.0,0.32899999999999996,2.0,10.0,37.0,1.0,6.0,6.0,0.0
2020.0,73306.0,87.0,142.0,121.0,0.207,25.0,1.0,36.0,0.298,2.0,15.0,33.0,0.0,2.0,4.0,-0.16699999999999998
2021.0,73306.0,28.0,43.0,34.0,0.147,5.0,0.0,6.0,0.17600000000000002,1.0,6.0,12.0,0.0,2.0,0.0,-0.2
2018.0,73339.0,43.0,128.0,122.0,0.23,28.0,1.0,38.0,0.311,1.0,4.0,16.0,0.0,0.0,2.0,0.0
2018.0,73342.0,104.0,356.0,308.0,0.308,95.0,4.0,134.0,0.435,4.0,32.0,44.0,0.0,9.0,14.0,0.0
2020.0,73342.0,20.0,64.0,57.0,0.193,11.0,0.0,16.0,0.281,0.0,7.0,21.0,0.0,0.0,1.0,-0.9
2018.0,73606.0,32.0,56.0,49.0,0.204,10.0,0.0,13.0,0.265,1.0,5.0,15.0,0.0,1.0,1.0,0.0
2018.0,74163.0,134.0,575.0,491.0,0.293,144.0,1.0,163.0,0.332,5.0,59.0,62.0,0.0,12.0,8.0,0.0
2020.0,74163.0,120.0,487.0,419.0,0.28600000000000003,120.0,1.0,141.0,0.337,1.0,59.0,36.0,0.0,6.0,9.0,0.0
2021.0,74163.0,75.0,299.0,245.0,0.28600000000000003,70.0,0.0,90.0,0.36700000000000005,2.0,45.0,30.0,1.0,3.0,1.0,-0.75
2018.0,74206.0,131.0,467.0,402.0,0.311,125.0,16.0,193.0,0.48,6.0,52.0,77.0,1.0,4.0,12.0,0.0
2019.0,74206.0,130.0,470.0,377.0,0.268,101.0,4.0,135.0,0.358,11.0,67.0,58.0,3.0,7.0,10.0,0.0
2020.0,74206.0,120.0,458.0,402.0,0.289,116.0,2.0,139.0,0.34600000000000003,5.0,45.0,45.0,1.0,4.0,17.0,0.0
2021.0,74206.0,43.0,139.0,119.0,0.235,28.0,1.0,36.0,0.303,0.0,15.0,19.0,0.0,1.0,5.0,-0.077
2018.0,74215.0,132.0,509.0,460.0,0.276,127.0,19.0,206.0,0.44799999999999995,3.0,40.0,69.0,2.0,4.0,17.0,0.0
2019.0,74215.0,63.0,178.0,169.0,0.231,39.0,2.0,49.0,0.29,2.0,7.0,24.0,0.0,0.0,4.0,-0.226
2020.0,74215.0,34.0,76.0,73.0,0.192,14.0,3.0,25.0,0.342,1.0,2.0,12.0,0.0,0.0,3.0,-0.25
2018.0,74339.0,121.0,480.0,428.0,0.33899999999999997,145.0,20.0,228.0,0.5329999999999999,1.0,47.0,53.0,3.0,2.0,9.0,0.0
2019.0,74339.0,139.0,562.0,501.0,0.317,159.0,14.0,222.0,0.44299999999999995,5.0,52.0,61.0,1.0,4.0,20.0,0.0
2020.0,74339.0,119.0,428.0,386.0,0.28,108.0,11.0,158.0,0.409,1.0,40.0,51.0,2.0,0.0,9.0,-0.16699999999999998
2021.0,74339.0,52.0,150.0,123.0,0.301,37.0,1.0,48.0,0.39,1.0,22.0,12.0,4.0,4.0,5.0,0.0
2018.0,74465.0,103.0,375.0,318.0,0.255,81.0,16.0,145.0,0.456,3.0,39.0,80.0,4.0,15.0,11.0,0.0
2019.0,74465.0,112.0,444.0,360.0,0.267,96.0,19.0,172.0,0.478,3.0,65.0,69.0,2.0,12.0,17.0,0.0
2020.0,74465.0,123.0,448.0,356.0,0.306,109.0,14.0,166.0,0.466,4.0,75.0,62.0,2.0,10.0,11.0,-0.067
2021.0,74465.0,59.0,205.0,171.0,0.257,44.0,10.0,82.0,0.48,2.0,27.0,43.0,1.0,2.0,8.0,0.0
2018.0,74540.0,129.0,477.0,427.0,0.26899999999999996,115.0,22.0,195.0,0.457,7.0,29.0,96.0,5.0,14.0,11.0,0.0
2019.0,74540.0,112.0,393.0,346.0,0.23399999999999999,81.0,13.0,140.0,0.405,3.0,33.0,76.0,2.0,9.0,9.0,0.25
2020.0,74540.0,119.0,393.0,355.0,0.287,102.0,19.0,173.0,0.48700000000000004,3.0,31.0,54.0,2.0,4.0,17.0,0.0
2021.0,74540.0,70.0,270.0,241.0,0.324,78.0,11.0,122.0,0.506,4.0,23.0,31.0,3.0,2.0,7.0,-0.6
2018.0,74605.0,6.0,8.0,8.0,0.125,1.0,0.0,1.0,0.125,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2018.0,74729.0,57.0,154.0,136.0,0.213,29.0,7.0,53.0,0.39,0.0,15.0,53.0,0.0,3.0,5.0,0.0
2019.0,74729.0,45.0,129.0,117.0,0.231,27.0,6.0,51.0,0.436,1.0,9.0,28.0,0.0,2.0,3.0,0.053
2020.0,74729.0,84.0,240.0,214.0,0.23399999999999999,50.0,8.0,79.0,0.369,3.0,18.0,59.0,0.0,5.0,11.0,-0.2
2018.0,74823.0,54.0,88.0,83.0,0.22899999999999998,19.0,2.0,28.0,0.337,0.0,3.0,15.0,0.0,0.0,3.0,0.0
2018.0,74846.0,14.0,31.0,29.0,0.172,5.0,2.0,11.0,0.379,0.0,2.0,9.0,0.0,0.0,0.0,0.0
2019.0,74846.0,18.0,37.0,32.0,0.188,6.0,1.0,10.0,0.313,0.0,5.0,11.0,0.0,0.0,0.0,0.0
2018.0,75125.0,113.0,488.0,400.0,0.345,138.0,43.0,287.0,0.718,3.0,68.0,114.0,10.0,17.0,9.0,0.0
2019.0,75125.0,122.0,532.0,432.0,0.28,121.0,33.0,242.0,0.56,9.0,78.0,117.0,5.0,13.0,7.0,0.0
2020.0,75125.0,93.0,383.0,309.0,0.223,69.0,21.0,139.0,0.45,8.0,57.0,114.0,2.0,9.0,8.0,0.33299999999999996
2021.0,75125.0,60.0,264.0,219.0,0.228,50.0,10.0,93.0,0.425,5.0,31.0,69.0,1.0,9.0,4.0,-0.25
2018.0,75151.0,73.0,239.0,217.0,0.272,59.0,11.0,101.0,0.465,1.0,19.0,29.0,1.0,2.0,8.0,0.0
2019.0,75151.0,110.0,419.0,380.0,0.282,107.0,13.0,170.0,0.447,2.0,30.0,60.0,1.0,6.0,9.0,0.0
2020.0,75151.0,76.0,203.0,187.0,0.24100000000000002,45.0,1.0,55.0,0.294,3.0,12.0,38.0,1.0,1.0,7.0,0.0
2021.0,75151.0,51.0,158.0,146.0,0.226,33.0,7.0,56.0,0.384,1.0,11.0,34.0,1.0,0.0,5.0,0.0
2018.0,75334.0,123.0,477.0,401.0,0.27899999999999997,112.0,27.0,216.0,0.539,10.0,60.0,121.0,2.0,6.0,3.0,0.0
2019.0,75334.0,130.0,529.0,467.0,0.293,137.0,21.0,231.0,0.495,4.0,55.0,99.0,1.0,3.0,5.0,0.0
2020.0,75334.0,127.0,534.0,471.0,0.312,147.0,16.0,227.0,0.48200000000000004,2.0,61.0,92.0,1.0,0.0,12.0,0.5670000000000001
2021.0,75334.0,59.0,239.0,210.0,0.276,58.0,12.0,106.0,0.505,3.0,26.0,58.0,4.0,0.0,3.0,0.27699999999999997
2018.0,75566.0,128.0,543.0,479.0,0.301,144.0,20.0,236.0,0.493,5.0,52.0,103.0,1.0,7.0,10.0,0.0
2019.0,75566.0,111.0,455.0,395.0,0.24600000000000002,97.0,19.0,174.0,0.441,7.0,43.0,73.0,0.0,8.0,10.0,0.0
2020.0,75566.0,121.0,467.0,403.0,0.268,108.0,13.0,164.0,0.40700000000000003,12.0,49.0,82.0,1.0,2.0,7.0,0.0
2021.0,75566.0,71.0,259.0,217.0,0.263,57.0,7.0,92.0,0.424,5.0,31.0,41.0,0.0,6.0,6.0,0.0
2018.0,75808.0,102.0,425.0,375.0,0.304,114.0,11.0,173.0,0.461,3.0,39.0,43.0,1.0,7.0,12.0,0.0
2019.0,75808.0,88.0,305.0,277.0,0.278,77.0,3.0,98.0,0.354,1.0,20.0,43.0,1.0,4.0,11.0,0.0
2020.0,75808.0,72.0,177.0,154.0,0.24,37.0,1.0,44.0,0.28600000000000003,1.0,17.0,23.0,1.0,2.0,4.0,-0.5
2018.0,75847.0,115.0,489.0,406.0,0.244,99.0,35.0,222.0,0.547,2.0,58.0,129.0,2.0,23.0,10.0,0.0
2019.0,75847.0,141.0,606.0,503.0,0.292,147.0,29.0,261.0,0.519,8.0,69.0,92.0,6.0,26.0,4.0,0.0
2020.0,75847.0,133.0,553.0,452.0,0.27,122.0,33.0,243.0,0.5379999999999999,6.0,75.0,98.0,1.0,20.0,7.0,0.0
2021.0,75847.0,74.0,305.0,241.0,0.299,72.0,20.0,144.0,0.598,5.0,45.0,54.0,0.0,14.0,3.0,0.0
2018.0,76100.0,103.0,257.0,198.0,0.273,54.0,10.0,97.0,0.49,2.0,50.0,58.0,1.0,7.0,5.0,0.0
2019.0,76100.0,8.0,22.0,19.0,0.158,3.0,0.0,5.0,0.263,0.0,2.0,7.0,0.0,1.0,1.0,0.055999999999999994
2020.0,76100.0,53.0,194.0,164.0,0.27399999999999997,45.0,9.0,76.0,0.46299999999999997,1.0,28.0,55.0,0.0,1.0,5.0,-0.474
2021.0,76100.0,29.0,43.0,34.0,0.235,8.0,0.0,8.0,0.235,0.0,8.0,14.0,0.0,1.0,2.0,0.1
2018.0,76158.0,27.0,79.0,72.0,0.25,18.0,4.0,33.0,0.45799999999999996,0.0,6.0,25.0,0.0,1.0,3.0,0.0
2019.0,76158.0,10.0,24.0,22.0,0.22699999999999998,5.0,0.0,5.0,0.22699999999999998,0.0,2.0,10.0,0.0,0.0,1.0,-0.107
2020.0,76158.0,2.0,4.0,3.0,0.33299999999999996,1.0,0.0,1.0,0.33299999999999996,0.0,0.0,2.0,0.0,1.0,0.0,-0.2
2018.0,76232.0,133.0,503.0,439.0,0.358,157.0,23.0,257.0,0.585,6.0,45.0,40.0,6.0,13.0,13.0,0.0
2019.0,76232.0,118.0,459.0,390.0,0.354,138.0,20.0,224.0,0.574,6.0,48.0,43.0,4.0,15.0,13.0,2.333
2020.0,76232.0,130.0,528.0,461.0,0.32799999999999996,151.0,33.0,278.0,0.603,6.0,46.0,47.0,7.0,14.0,11.0,0.0
2021.0,76232.0,73.0,302.0,250.0,0.348,87.0,20.0,166.0,0.664,4.0,42.0,30.0,3.0,6.0,5.0,-0.25
2018.0,76249.0,118.0,494.0,443.0,0.318,141.0,17.0,213.0,0.48100000000000004,6.0,35.0,68.0,3.0,8.0,10.0,0.0
2019.0,76249.0,101.0,420.0,369.0,0.304,112.0,9.0,167.0,0.45299999999999996,3.0,42.0,55.0,0.0,5.0,9.0,0.25
2020.0,76249.0,109.0,342.0,309.0,0.233,72.0,2.0,90.0,0.29100000000000004,2.0,21.0,62.0,1.0,5.0,12.0,0.0
2021.0,76249.0,10.0,41.0,36.0,0.16699999999999998,6.0,0.0,9.0,0.25,0.0,4.0,10.0,0.0,0.0,1.0,-0.6
2018.0,76267.0,138.0,590.0,519.0,0.33299999999999996,173.0,26.0,302.0,0.5820000000000001,10.0,51.0,89.0,1.0,10.0,5.0,0.0
2019.0,76267.0,87.0,325.0,285.0,0.27699999999999997,79.0,4.0,104.0,0.365,11.0,28.0,35.0,0.0,1.0,10.0,0.925
2020.0,76267.0,140.0,574.0,509.0,0.306,156.0,16.0,241.0,0.473,10.0,47.0,66.0,5.0,7.0,7.0,-0.299
2021.0,76267.0,60.0,236.0,205.0,0.254,52.0,10.0,90.0,0.439,1.0,23.0,40.0,2.0,7.0,3.0,1.4069999999999998
2018.0,76290.0,117.0,511.0,453.0,0.36200000000000004,164.0,20.0,267.0,0.589,10.0,47.0,61.0,6.0,1.0,9.0,0.0
2019.0,76290.0,140.0,595.0,526.0,0.304,160.0,11.0,230.0,0.43700000000000006,9.0,54.0,52.0,9.0,6.0,11.0,-0.071
2020.0,76290.0,142.0,619.0,547.0,0.331,181.0,22.0,286.0,0.523,7.0,63.0,53.0,7.0,2.0,9.0,0.0
2021.0,76290.0,73.0,315.0,267.0,0.28800000000000003,77.0,12.0,125.0,0.46799999999999997,5.0,41.0,26.0,3.0,2.0,5.0,-0.231
2018.0,76313.0,142.0,588.0,530.0,0.29600000000000004,157.0,25.0,279.0,0.526,3.0,49.0,120.0,1.0,4.0,5.0,0.0
2019.0,76313.0,124.0,507.0,448.0,0.28300000000000003,127.0,20.0,209.0,0.467,5.0,52.0,71.0,2.0,2.0,10.0,0.0
2020.0,76313.0,134.0,600.0,541.0,0.312,169.0,21.0,277.0,0.512,4.0,47.0,98.0,0.0,5.0,12.0,0.0
2021.0,76313.0,48.0,207.0,184.0,0.315,58.0,7.0,87.0,0.473,0.0,22.0,35.0,0.0,1.0,5.0,-0.33299999999999996
2018.0,76368.0,46.0,40.0,33.0,0.424,14.0,1.0,22.0,0.667,0.0,7.0,10.0,0.0,0.0,0.0,0.0
2019.0,76368.0,71.0,59.0,51.0,0.255,13.0,0.0,17.0,0.33299999999999996,1.0,6.0,12.0,0.0,0.0,1.0,-0.12300000000000001
2018.0,76509.0,46.0,115.0,100.0,0.25,25.0,2.0,38.0,0.38,0.0,13.0,27.0,1.0,0.0,2.0,0.0
2019.0,76509.0,51.0,109.0,103.0,0.243,25.0,0.0,32.0,0.311,1.0,4.0,30.0,0.0,0.0,1.0,-0.467
2020.0,76509.0,18.0,52.0,46.0,0.217,10.0,2.0,17.0,0.37,0.0,5.0,11.0,0.0,1.0,1.0,-0.375
2018.0,76720.0,103.0,219.0,190.0,0.179,34.0,4.0,55.0,0.289,3.0,15.0,62.0,0.0,4.0,4.0,0.0
2019.0,76720.0,25.0,45.0,40.0,0.225,9.0,2.0,16.0,0.4,0.0,3.0,15.0,0.0,0.0,0.0,0.23600000000000002
2021.0,76720.0,19.0,23.0,19.0,0.21100000000000002,4.0,1.0,8.0,0.42100000000000004,0.0,2.0,4.0,0.0,1.0,2.0,-0.091
2018.0,76746.0,29.0,74.0,66.0,0.19699999999999998,13.0,1.0,18.0,0.273,1.0,5.0,25.0,1.0,2.0,4.0,0.0
2018.0,76753.0,113.0,460.0,434.0,0.297,129.0,18.0,207.0,0.47700000000000004,4.0,18.0,93.0,0.0,4.0,13.0,0.0
2019.0,76753.0,122.0,486.0,454.0,0.264,120.0,7.0,162.0,0.35700000000000004,5.0,21.0,91.0,0.0,3.0,18.0,0.042
2020.0,76753.0,94.0,298.0,277.0,0.235,65.0,9.0,104.0,0.375,3.0,14.0,69.0,1.0,3.0,17.0,0.0
2018.0,76802.0,135.0,462.0,415.0,0.27699999999999997,115.0,4.0,148.0,0.35700000000000004,3.0,29.0,42.0,0.0,9.0,19.0,0.0
2019.0,76802.0,144.0,472.0,426.0,0.24600000000000002,105.0,1.0,128.0,0.3,3.0,33.0,43.0,0.0,2.0,15.0,0.12
2020.0,76802.0,133.0,392.0,343.0,0.271,93.0,2.0,110.0,0.321,3.0,30.0,27.0,0.0,5.0,10.0,-0.25
2021.0,76802.0,67.0,182.0,149.0,0.282,42.0,4.0,61.0,0.409,4.0,26.0,15.0,0.0,0.0,5.0,0.19
2018.0,76812.0,130.0,471.0,407.0,0.32899999999999996,134.0,17.0,209.0,0.514,5.0,43.0,65.0,0.0,12.0,13.0,0.0
2019.0,76812.0,139.0,502.0,451.0,0.268,121.0,12.0,176.0,0.39,7.0,34.0,59.0,2.0,9.0,16.0,3.0
2020.0,76812.0,80.0,251.0,222.0,0.185,41.0,2.0,55.0,0.248,1.0,19.0,24.0,3.0,6.0,12.0,-0.071
2021.0,76812.0,72.0,216.0,192.0,0.297,57.0,3.0,79.0,0.41100000000000003,0.0,20.0,30.0,2.0,2.0,6.0,-0.154
2018.0,76849.0,120.0,502.0,447.0,0.302,135.0,4.0,187.0,0.418,1.0,40.0,64.0,3.0,3.0,5.0,0.0
2019.0,76849.0,139.0,547.0,484.0,0.293,142.0,2.0,171.0,0.353,4.0,48.0,66.0,2.0,4.0,12.0,-0.12
2020.0,76849.0,136.0,540.0,477.0,0.306,146.0,2.0,176.0,0.369,4.0,50.0,78.0,0.0,4.0,6.0,0.091
2021.0,76849.0,56.0,232.0,191.0,0.293,56.0,2.0,74.0,0.387,0.0,37.0,27.0,0.0,1.0,2.0,0.125
2018.0,76869.0,53.0,77.0,65.0,0.27699999999999997,18.0,1.0,24.0,0.369,0.0,9.0,17.0,0.0,3.0,0.0,0.0
2019.0,76869.0,83.0,49.0,42.0,0.28600000000000003,12.0,0.0,16.0,0.381,0.0,4.0,11.0,0.0,0.0,0.0,0.098
2020.0,76869.0,8.0,14.0,14.0,0.14300000000000002,2.0,0.0,2.0,0.14300000000000002,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2018.0,77243.0,23.0,24.0,22.0,0.273,6.0,1.0,9.0,0.409,0.0,1.0,8.0,0.0,1.0,1.0,0.0
2019.0,77243.0,56.0,93.0,79.0,0.127,10.0,1.0,16.0,0.203,2.0,5.0,18.0,0.0,3.0,3.0,-0.11800000000000001
2020.0,77243.0,52.0,62.0,53.0,0.264,14.0,0.0,15.0,0.28300000000000003,0.0,6.0,15.0,0.0,2.0,2.0,0.083
2021.0,77243.0,25.0,55.0,44.0,0.25,11.0,2.0,18.0,0.409,0.0,4.0,7.0,0.0,1.0,2.0,0.154
2018.0,77248.0,132.0,521.0,473.0,0.313,148.0,15.0,219.0,0.46299999999999997,2.0,41.0,119.0,0.0,2.0,13.0,0.0
