HIT_VEL,HIT_ANG_VER
146.86,-13.9
105.84,-37.7
162.92,-12.0
152.63,-12.2
137.98,4.7
116.47,-8.2
112.59,55.9
137.23,35.8
116.79,-0.9
142.95,-3.1
153.93,27.2
139.25,-16.2
123.91,-24.3
137.46,-14.1
125.35,63.4
150.07,19.7
82.95,17.4
84.91,-20.0
139.8,1.7
156.53,22.1
153.47,35.2
138.23,-12.8
150.38,34.6
113.16,4.6
139.38,24.0
153.83,15.0
118.58,31.0
149.66,-9.2
122.42,29.8
153.41,4.7
157.4,25.1
135.15,22.8
155.26,17.8
148.35,32.5
142.37,12.8
108.63,-21.9
78.48,43.5
131.98,36.5
140.99,26.0
157.49,27.0
131.41,-13.6
118.18,68.9
95.9,31.8
106.52,72.4
145.37,-3.3
150.52,35.5
134.63,32.9
118.06,25.7
153.15,17.2
140.29,8.1
126.84,-22.0
123.37,32.3
141.61,-4.5
145.45,20.7
101.69,26.8
119.19,23.0
100.73,13.4
125.75,-7.5
141.1,41.0
139.54,73.2
111.88,35.1
149.74,41.5
132.44,56.1
126.95,27.7
138.45,22.3
137.48,40.5
143.22,-0.1
114.62,76.3
161.62,6.9
109.26,46.6
154.45,24.8
138.28,18.7
103.7,-3.9
164.3,5.0
125.46,-7.9
134.74,-2.8
145.45,-8.1
158.14,25.4
156.43,7.1
136.74,39.4
116.62,-13.4
112.75,-12.3
149.7,31.8
142.02,12.7
150.21,19.2
148.26,33.4
155.75,-12.2
140.03,13.8
122.19,-4.2
138.43,36.0
131.54,43.5
114.87,17.2
97.56,-3.6
99.25,-8.6
153.87,13.7
137.01,18.2
150.11,-2.8
121.62,12.1
152.74,44.7
156.58,11.3
149.82,15.4
140.54,39.8
155.87,7.8
139.81,24.7
153.34,-3.7
124.78,69.8
93.99,59.2
156.73,5.2
136.25,37.7
81.32,-24.2
153.99,-3.5
133.31,-4.6
149.41,15.5
134.93,15.7
141.18,3.6
169.96,33.4
136.06,-16.5
159.38,0.3
144.89,28.0
155.04,5.2
151.97,9.0
112.28,32.4
135.31,50.9
122.37,54.3
150.41,-2.3
148.07,11.6
139.89,16.6
141.25,14.3
151.21,-0.5
132.61,68.6
174.29,20.6
74.76,79.3
124.78,-2.4
140.97,64.2
136.69,0.1
109.31,14.9
112.36,27.5
128.27,-19.2
101.58,-0.4
148.09,19.2
128.32,53.7
124.28,36.3
123.7,6.6
154.19,23.9
89.71,-8.6
150.96,4.9
94.13,-20.4
122.67,67.7
151.89,-1.5
147.56,8.5
144.11,15.0
89.67,-24.0
123.21,70.2
125.91,29.8
166.65,28.6
152.8,10.3
122.37,20.2
87.66,-18.8
117.08,-10.4
45.84,-22.5
123.46,56.8
163.23,4.9
140.99,6.3
162.67,-2.4
146.25,9.3
147.34,-1.0
139.03,19.9
159.86,23.2
119.9,34.6
135.12,18.5
177.92,-9.6
92.08,14.6
134.02,23.8
145.65,23.1
144.63,11.6
121.75,65.8
88.0,68.5
149.46,3.1
133.9,15.8
93.99,12.4
126.25,24.2
113.93,61.6
147.71,34.5
96.42,71.6
143.45,-10.9
144.66,38.6
137.56,28.6
155.55,6.2
143.5,49.5
146.05,-15.2
30.24,5.6
125.79,15.3
133.99,23.4
83.5,-12.5
113.54,-3.7
134.24,-14.9
141.3,23.2
136.49,-17.0
128.88,61.3
160.97,0.7
149.13,-7.5
110.61,22.9
122.35,9.4
134.61,30.3
99.98,-7.5
149.32,25.2
121.75,78.8
141.73,-7.7
145.27,3.9
154.03,21.7
143.6,-4.1
108.2,-5.2
151.25,-6.8
150.69,8.7
127.03,20.5
111.94,-1.8
164.3,11.8
153.5,16.3
144.36,8.5
156.48,25.5
153.63,-5.0
158.63,2.6
134.75,43.7
111.03,-17.7
153.29,-1.8
111.43,0.1
131.08,-13.4
101.49,63.2
132.06,21.2
151.98,8.6
86.17,-11.3
132.14,28.5
144.95,36.4
125.56,25.5
137.71,20.3
151.44,9.4
108.65,43.9
116.83,-7.6
155.74,14.4
149.76,5.1
120.53,-11.1
100.54,43.4
126.46,26.5
123.73,-0.5
111.92,42.2
165.89,-10.1
153.6,17.6
116.29,38.2
140.36,3.0
104.55,-6.1
134.41,34.1
171.47,3.6
113.59,0.4
106.03,6.8
161.16,-1.1
129.78,31.8
121.65,64.5
146.19,1.6
117.64,10.4
162.46,12.4
131.73,9.9
168.86,13.7
136.08,25.6
134.74,17.3
154.13,0.5
156.3,-8.1
109.35,31.9
157.76,-6.4
143.68,37.0
152.16,6.6
143.41,38.0
118.38,38.6
164.59,-12.0
137.64,-7.0
104.18,13.5
143.93,12.0
134.09,37.3
125.21,63.1
152.83,26.0
153.75,-5.0
144.05,13.7
116.9,11.9
150.96,17.4
144.08,28.8
160.43,-4.0
143.74,58.5
151.65,-8.5
109.88,22.8
146.39,9.4
100.72,74.8
141.71,24.5
150.14,6.6
149.57,-4.4
156.58,13.9
153.09,25.2
133.87,34.7
154.09,3.7
157.2,-11.0
153.25,11.1
143.5,-6.4
134.07,56.1
141.23,41.6
130.58,44.8
148.55,14.7
111.6,-13.9
157.8,31.9
135.65,3.6
147.07,-7.8
79.64,47.8
153.63,-13.1
127.15,33.3
127.1,23.4
145.09,-21.3
143.57,12.9
141.07,46.6
113.63,82.5
134.84,49.0
152.55,4.7
147.48,28.3
148.77,34.5
147.99,18.6
141.58,-12.0
147.59,-12.8
158.23,1.1
151.81,3.7
102.02,43.5
118.05,47.0
159.7,3.3
153.37,17.3
133.09,14.3
128.17,44.5
80.67,-15.6
77.5,-26.6
127.75,54.1
144.98,28.9
157.25,24.5
140.19,-3.4
150.21,22.0
138.56,-16.1
141.25,-2.0
156.06,-8.7
109.46,-15.4
130.21,-3.9
138.87,36.2
133.16,23.0
159.35,-8.3
162.21,25.0
101.12,22.4
120.36,0.5
160.75,19.8
134.49,17.8
145.12,2.5
115.51,43.1
141.77,23.7
147.53,42.3
114.65,19.5
132.85,5.0
147.72,5.7
135.08,29.9
150.69,11.1
106.45,29.0
117.87,15.0
140.99,13.4
98.22,60.2
135.61,34.3
162.79,27.8
151.29,14.4
127.93,-10.0
136.7,69.0
120.21,72.3
152.85,12.4
103.01,54.6
114.82,18.4
141.02,-5.1
145.19,18.2
106.35,12.4
70.54,-12.4
88.79,59.7
122.98,26.2
139.04,-1.3
138.0,30.9
147.54,0.7
142.77,7.5
115.35,22.7
102.1,-15.8
150.88,-7.0
113.92,15.9
156.1,-0.4
159.87,12.4
103.49,-10.1
155.96,-3.7
159.43,4.8
122.58,10.7
88.0,-23.3
113.39,-6.4
99.16,33.4
131.8,39.2
157.34,0.3
145.79,19.9
145.99,17.2
163.5,-9.4
130.78,-10.9
128.57,75.4
128.02,22.2
137.2,8.3
156.21,-6.8
111.02,20.7
122.25,64.7
161.07,14.6
131.37,62.9
144.34,-3.4
133.52,47.3
125.59,-6.2
137.22,28.6
150.14,10.3
132.87,18.5
158.77,33.3
143.12,23.6
140.72,26.6
95.95,70.4
152.06,25.4
124.28,68.7
133.84,42.8
106.29,36.4
98.47,76.2
145.76,22.1
141.55,33.0
114.8,70.2
127.55,12.0
157.78,41.7
104.82,-10.8
154.41,14.7
108.42,0.7
148.05,28.8
109.97,63.8
109.23,0.6
150.99,-3.4
139.42,-16.0
126.82,25.4
115.88,47.0
96.12,-20.3
127.98,15.1
131.31,15.4
141.03,18.2
141.78,-6.6
109.46,-3.5
155.95,6.1
116.55,44.8
169.07,24.1
148.34,-19.3
147.7,41.0
117.19,24.1
128.6,64.3
157.87,-4.9
162.42,-7.0
83.31,11.8
140.74,11.3
131.32,9.4
122.79,8.7
161.82,5.7
101.04,6.8
111.18,-11.9
133.57,40.9
102.04,11.8
142.29,34.0
128.53,17.4
158.25,1.4
98.34,22.4
141.81,14.4
141.15,13.8
143.09,-4.3
105.86,61.3
123.71,16.8
144.13,14.6
148.02,9.3
144.99,-6.0
126.22,59.4
151.97,3.4
163.3,-9.2
108.52,-12.5
118.53,-1.2
89.07,-6.8
96.15,52.9
145.08,33.7
161.95,47.1
135.36,-10.4
154.48,11.5
148.08,-10.8
122.82,16.0
167.97,16.6
134.33,20.1
154.19,17.9
128.65,71.3
134.61,26.0
138.98,13.6
141.57,-7.9
106.1,85.0
132.59,9.8
139.79,-7.2
120.46,29.6
143.34,13.2
133.47,45.4
109.46,48.2
119.29,55.3
153.85,1.3
131.88,51.7
134.05,30.4
133.36,5.2
133.2,44.1
163.1,-6.3
149.2,32.7
97.19,-27.7
152.49,-1.1
88.47,-27.5
135.8,47.3
150.96,9.9
152.15,4.4
153.36,8.8
155.05,32.1
138.94,-0.1
142.88,7.1
154.8,48.4
88.24,61.3
111.42,11.1
116.97,64.3
130.06,55.9
170.0,0.3
146.46,-9.0
155.49,30.4
111.45,-8.0
111.77,41.3
130.12,21.0
122.49,39.0
122.6,24.3
113.46,36.9
100.33,-16.2
139.53,22.1
150.48,27.9
154.91,13.3
165.19,1.7
146.25,16.1
133.81,48.8
142.59,22.5
130.44,-3.4
148.8,50.3
160.73,22.4
117.9,62.5
145.52,-1.0
141.72,8.7
148.3,-19.3
149.98,10.7
138.64,-1.0
130.94,29.3
154.07,-2.9
149.72,-7.6
160.51,6.2
102.59,18.6
97.1,17.6
135.49,34.1
167.05,-11.3
116.36,-10.6
156.73,-4.6
162.98,-5.2
133.25,15.6
102.13,29.5
143.74,-1.7
145.85,11.3
148.74,26.1
136.44,-3.0
158.19,5.5
131.76,20.5
112.36,-22.0
156.27,24.9
128.16,58.5
125.32,24.7
151.23,2.2
106.33,23.1
142.06,9.5
150.14,14.9
137.2,42.4
139.98,57.7
97.48,-13.5
146.86,28.9
145.73,29.1
121.46,0.4
96.04,72.4
138.09,65.1
152.72,-17.9
117.64,-15.9
155.08,-4.1
100.25,-16.0
104.09,-2.7
142.52,-0.8
125.06,5.6
151.37,-8.8
148.8,24.7
97.48,17.0
143.51,14.7
149.24,-7.0
158.48,16.7
109.42,47.5
150.5,2.3
124.56,-17.3
136.71,6.0
156.01,-15.6
137.36,77.2
98.08,-19.0
138.85,9.8
123.3,6.6
90.28,11.3
115.41,54.5
149.57,27.7
134.28,18.2
159.49,-2.0
135.29,-11.1
122.17,18.3
148.65,19.7
92.37,-24.7
113.39,46.5
154.22,4.8
108.04,18.3
163.53,3.2
157.98,4.5
130.11,45.0
161.26,35.8
155.07,-10.2
94.28,51.4
154.41,8.0
147.82,27.8
122.56,31.2
144.99,-7.4
158.63,46.0
142.69,-6.0
93.3,17.0
136.01,5.9
151.1,18.2
140.53,16.3
126.33,26.4
150.59,-4.8
170.18,8.7
164.11,27.7
116.56,34.0
145.36,-8.3
128.19,-12.5
152.39,37.8
115.49,-11.8
132.68,49.9
140.34,27.9
138.41,25.5
108.37,4.9
157.87,15.1
129.95,69.5
132.99,-8.5
124.06,9.9
139.33,27.8
131.07,48.4
138.42,37.5
149.37,-2.0
163.17,14.9
135.09,-4.5
131.0,56.8
148.76,12.9
162.09,8.4
153.92,-4.9
109.09,34.7
139.49,17.2
137.13,15.9
148.29,24.0
107.53,63.2
145.69,48.8
106.51,10.3
156.18,9.9
150.51,7.7
153.59,5.8
143.64,54.5
126.7,34.6
141.97,52.1
101.1,43.7
106.3,-13.3
143.62,-1.6
129.34,9.6
104.26,-9.5
82.03,36.9
130.06,30.9
139.26,30.0
153.16,2.4
97.3,63.5
127.27,72.2
104.42,-5.0
138.12,73.0
158.28,7.9
139.9,-1.7
143.0,-1.0
122.23,59.7
126.42,29.5
150.15,36.2
122.75,23.6
135.13,9.2
122.21,12.5
155.11,-16.0
134.56,71.6
138.37,19.2
142.31,-1.3
145.04,28.0
159.28,-6.4
164.15,-1.5
144.01,33.7
143.25,3.0
163.4,11.6
150.9,27.6
155.15,4.3
132.74,68.4
119.54,8.2
146.31,-3.2
133.24,-0.6
155.15,20.1
88.16,53.8
153.16,-15.0
143.83,-9.4
149.96,5.2
153.63,-2.2
127.05,41.4
144.06,-0.1
156.4,12.0
139.15,58.9
133.83,25.0
149.39,15.3
152.54,-19.4
139.44,28.9
150.19,47.0
120.0,-14.1
168.41,23.2
158.84,14.4
130.97,7.8
101.74,-8.2
144.58,5.7
127.05,4.6
163.38,5.7
111.64,10.1
147.11,53.7
150.21,37.4
126.81,52.8
153.08,-3.5
113.44,4.1
117.2,19.2
156.32,0.6
149.29,7.6
148.32,-5.9
89.02,67.1
144.3,26.1
116.44,28.2
137.47,6.0
143.34,54.2
97.62,31.9
139.63,-13.5
136.84,58.1
146.6,10.1
170.12,14.5
142.45,10.7
143.7,60.5
86.08,-6.5
144.55,3.8
142.57,0.6
150.55,3.0
101.05,33.9
107.91,23.5
153.16,21.4
141.76,41.2
91.1,24.2
140.81,6.6
137.77,-12.7
149.08,12.9
140.48,47.1
137.19,16.8
93.78,-7.4
153.08,-13.2
127.62,17.3
151.14,-7.2
139.99,30.4
134.11,14.1
149.1,-0.5
138.15,55.9
107.49,36.3
106.86,24.3
136.3,48.7
154.43,57.8
145.13,25.5
128.4,36.8
85.47,-24.0
161.93,10.0
130.28,2.3
132.69,61.9
152.0,10.7
143.21,11.6
135.89,7.9
143.17,24.5
124.96,23.4
161.96,23.7
145.87,5.7
131.93,-13.0
162.01,0.3
123.67,15.2
133.89,39.7
158.91,-5.6
115.6,8.0
138.7,15.2
125.77,60.6
163.22,-4.6
148.47,-13.0
140.01,55.7
126.99,5.4
148.39,32.8
169.58,3.2
127.36,11.0
155.22,35.9
74.19,51.2
155.54,-2.2
163.92,0.0
107.61,41.8
159.69,-9.6
133.91,9.2
127.63,23.2
126.04,14.1
162.28,4.3
152.93,16.2
106.34,-32.1
107.3,20.9
130.64,8.6
98.56,24.0
136.34,35.4
126.65,-3.9
138.33,14.2
149.86,40.1
128.44,41.0
146.66,5.2
89.7,2.7
116.74,26.9
132.84,49.0
133.75,12.0
125.88,55.9
93.22,-18.1
99.92,2.7
162.23,12.8
77.68,78.5
166.92,-9.5
136.59,17.2
151.67,22.3
118.79,77.6
117.57,31.3
123.58,3.8
135.85,54.5
121.09,34.5
131.27,69.9
141.24,26.3
145.75,31.7
152.4,-15.1
150.35,30.8
148.51,9.1
116.4,-30.7
121.85,-4.3
143.1,20.3
138.25,14.2
95.4,58.2
150.49,-3.5
159.93,14.1
152.0,-1.0
113.41,5.9
144.64,9.7
147.38,-18.4
135.09,42.2
147.18,21.8
129.49,41.3
124.46,-11.7
139.17,-2.0
142.04,-9.7
114.57,47.1
66.77,-40.4
112.46,13.7
150.2,6.4
98.55,78.5
115.2,24.6
144.95,24.4
145.67,25.7
164.77,25.7
152.84,5.5
152.04,-20.3
122.18,7.4
129.94,36.1
141.2,-6.6
155.07,35.4
135.12,34.6
165.48,9.3
145.94,-11.0
127.15,-1.9
131.69,49.6
160.97,-3.0
150.98,34.5
114.39,-11.9
119.66,0.6
122.87,59.1
173.85,16.7
136.69,34.0
125.25,-18.2
143.88,31.2
119.44,56.1
142.87,22.7
152.05,18.9
126.83,8.6
131.79,5.2
156.23,-5.7
127.77,-13.3
164.59,12.6
162.12,21.8
117.06,-9.0
139.13,35.3
136.15,30.8
159.29,2.5
113.78,55.4
157.51,-4.3
134.54,31.8
115.19,79.2
145.95,-7.1
149.15,28.5
148.12,22.8
84.76,27.9
117.01,23.6
171.88,0.9
122.27,12.0
139.45,14.9
132.15,79.0
151.09,21.6
101.83,-11.1
118.27,58.1
112.59,25.2
161.1,0.3
124.88,-15.7
144.94,28.6
154.91,31.2
133.08,-27.3
122.47,40.1
130.28,25.1
124.18,-6.7
139.35,34.3
128.69,19.6
161.41,-8.8
154.71,35.4
123.53,15.5
133.13,-4.5
138.75,-8.3
135.19,-3.1
125.53,4.0
147.81,27.3
149.2,5.7
150.64,15.4
144.94,-2.3
129.81,34.6
153.73,-10.1
152.45,34.3
95.67,44.2
121.96,37.6
139.55,44.1
156.34,-4.0
134.3,20.9
128.59,52.6
132.33,15.7
146.24,31.6
147.43,-6.0
104.69,-8.6
151.53,-16.1
143.05,23.7
153.86,-15.5
124.14,18.3
136.9,51.2
136.23,71.0
154.81,17.0
152.46,28.4
141.14,27.3
130.48,7.8
108.58,64.8
146.17,22.0
108.52,0.5
118.18,-6.9
152.9,8.3
132.49,17.7
120.46,44.2
130.08,32.8
112.42,33.3
133.33,19.7
73.53,11.7
118.86,0.5
143.04,3.4
152.43,-5.0
159.22,8.3
141.08,6.5
135.09,27.0
144.08,-9.2
128.83,23.3
111.42,11.1
163.09,21.9
142.42,-3.2
118.13,42.3
156.6,29.0
121.23,41.1
156.33,27.0
144.88,-9.2
147.5,26.5
99.29,23.2
90.55,25.9
127.58,40.7
117.53,-3.2
136.26,10.8
156.97,22.7
136.86,2.8
108.67,51.1
109.11,1.3
124.78,-7.5
141.53,1.4
128.33,-2.6
116.55,-12.7
149.68,-7.2
138.23,42.9
100.93,11.5
146.99,-3.0
94.83,50.6
142.61,-16.8
107.41,40.8
111.23,20.5
102.39,57.5
147.56,12.7
160.94,24.3
157.59,4.5
150.48,26.3
131.36,73.5
103.84,83.8
154.41,23.5
170.39,-5.3
154.53,1.7
130.9,6.7
144.27,41.6
128.83,45.3
119.24,-13.0
129.19,64.3
129.65,81.6
149.25,20.8
145.11,-7.8
138.87,17.6
147.0,13.8
151.63,65.8
158.83,12.4
129.98,36.7
146.43,43.5
151.04,-4.6
143.24,20.4
139.75,-3.0
148.48,27.9
139.57,-12.5
161.27,0.5
158.89,12.7
175.07,23.1
128.37,29.4
149.45,45.5
151.3,10.7
134.16,5.5
55.92,18.7
130.82,5.4
130.24,-9.1
119.21,76.1
140.13,24.0
114.25,-9.1
92.63,11.9
147.67,14.0
150.32,13.7
86.58,72.2
152.51,-2.9
157.21,3.7
99.17,24.3
134.55,-1.7
140.34,61.7
139.96,19.7
144.23,20.1
141.74,-0.6
145.97,13.5
159.49,-8.6
146.7,-3.5
124.55,50.4
136.94,19.9
134.56,17.4
148.18,25.0
151.83,-8.5
122.32,26.5
166.72,-11.7
134.61,37.9
117.03,62.4
156.49,5.0
139.01,6.1
149.73,-5.2
146.45,11.4
124.07,22.8
130.85,60.0
154.17,-7.2
120.86,-11.5
135.45,14.3
137.65,22.6
144.58,7.9
147.75,15.1
138.79,6.4
125.73,36.2
149.35,39.9
131.31,75.4
123.27,42.0
129.92,47.4
140.27,30.0
115.15,2.9
152.52,25.6
146.82,27.0
141.05,44.1
147.57,-4.2
169.01,28.8
156.46,22.3
145.57,18.2
99.31,11.0
144.54,36.4
138.34,19.4
123.79,18.4
141.16,-12.3
134.56,19.1
139.74,0.5
153.58,5.0
118.81,76.0
129.63,-3.5
115.16,-8.3
148.37,-4.2
163.14,-3.7
142.69,37.5
145.97,23.9
145.39,-9.4
143.19,13.8
152.92,26.0
69.2,53.6
144.6,7.6
121.4,31.5
129.89,21.3
157.83,13.9
117.8,27.5
143.19,40.8
125.57,19.5
146.25,6.0
103.22,-5.7
145.27,26.1
145.83,42.3
130.31,-12.7
151.94,23.9
115.33,-2.8
134.74,22.5
133.87,31.6
143.51,7.0
120.06,-5.3
99.98,33.5
144.79,-14.9
127.38,23.6
94.73,12.1
150.12,19.3
134.72,-23.7
156.3,23.9
160.78,23.0
78.51,-20.9
142.84,3.6
155.79,1.9
133.33,35.0
129.91,35.6
128.73,44.8
97.06,-23.8
112.91,-7.7
142.65,47.0
134.38,19.2
140.96,38.8
144.66,-0.7
119.99,48.2
156.09,-9.9
132.13,-11.4
134.35,51.8
155.5,21.9
154.33,9.0
137.92,-12.7
149.66,32.5
140.03,18.7
123.86,-18.8
148.2,-4.3
143.39,36.5
160.35,30.9
158.21,-12.1
151.05,-12.6
162.42,4.3
125.69,35.3
140.32,15.3
135.59,51.9
121.08,32.1
151.62,7.4
136.81,-7.7
135.64,10.3
156.9,16.5
158.16,1.6
155.98,-4.1
102.99,17.6
144.97,25.3
144.03,-10.3
155.29,38.2
148.58,14.7
138.26,26.6
138.25,18.6
145.64,5.8
107.48,14.9
119.36,40.8
124.26,20.3
128.17,1.5
110.9,25.3
133.18,2.2
100.57,-5.6
134.86,7.8
163.99,17.7
141.88,20.2
155.89,7.1
123.93,8.9
149.08,37.3
117.8,63.1
136.3,39.6
145.89,15.5
97.26,72.7
148.26,36.6
154.64,28.1
122.88,55.5
149.91,-3.8
141.57,40.6
91.62,-10.6
108.74,22.3
159.46,16.1
118.94,84.5
150.67,-9.4
112.34,44.3
118.22,-18.0
152.62,2.4
151.44,29.2
143.55,-8.1
153.55,3.8
66.67,-27.9
107.54,-12.4
149.75,24.7
148.81,9.7
147.11,60.9
111.35,42.2
140.02,17.8
103.65,16.4
138.01,-7.3
143.95,-5.7
163.98,-5.4
111.34,34.7
153.64,28.2
127.54,-2.0
170.45,11.5
132.03,32.7
139.89,-14.7
117.92,78.0
136.85,11.0
141.62,-12.7
131.95,6.7
155.57,26.2
144.03,28.2
147.95,-0.2
144.61,13.4
127.09,67.9
113.74,20.7
160.05,-6.1
175.82,-0.8
135.47,-11.4
135.82,54.1
104.27,-16.0
128.31,15.8
150.64,6.8
147.74,-4.5
114.97,28.4
135.39,10.6
142.17,23.6
118.43,9.4
131.59,36.7
162.45,5.6
117.98,-11.0
126.7,39.2
135.29,20.8
145.87,-4.6
141.54,-15.4
146.97,-0.3
144.41,42.7
140.56,20.8
148.68,20.9
97.37,-16.6
108.56,0.1
125.94,38.5
132.87,16.4
125.65,-1.2
131.33,76.1
144.38,10.0
157.75,27.5
118.76,50.6
155.12,24.3
154.95,26.4
134.76,22.6
143.94,11.4
149.01,15.7
145.92,4.8
147.83,2.5
132.96,-19.1
114.65,80.0
127.08,21.3
103.16,57.9
146.58,17.5
148.24,-7.0
135.73,14.5
137.54,-9.2
154.75,-2.6
134.89,-0.3
146.12,7.8
152.62,29.2
141.29,-2.8
131.95,54.8
142.02,10.5
116.4,23.9
89.75,47.0
113.12,38.5
164.42,-12.3
140.74,10.0
129.77,17.7
155.75,13.5
86.21,-20.4
135.3,21.1
143.57,34.8
139.0,-3.3
152.7,24.6
130.19,-4.3
144.42,41.9
126.26,68.7
151.45,7.1
118.03,-1.0
126.31,39.8
125.95,4.6
106.03,67.1
119.12,39.2
154.08,-6.7
135.03,17.9
139.08,10.0
120.57,20.7
110.54,-5.5
126.15,33.9
144.31,61.1
148.81,24.2
80.65,36.1
93.74,-11.4
113.58,-2.9
144.95,15.9
130.47,12.6
114.43,63.2
102.92,65.9
152.68,11.9
161.24,13.7
112.82,-11.6
128.52,1.7
134.12,37.6
144.43,5.0
118.44,7.2
126.42,20.5
141.39,-12.7
128.91,10.1
135.69,-7.4
116.7,37.5
141.83,5.4
117.53,10.8
164.56,-1.4
89.73,-14.2
153.16,14.7
138.55,-18.5
103.09,-10.1
146.43,12.7
127.23,-4.3
161.02,9.1
92.87,6.6
151.62,40.3
132.49,34.7
145.34,24.5
130.02,-2.4
83.76,40.0
100.75,13.9
121.32,-1.2
155.4,20.2
145.19,-3.6
138.8,8.5
151.55,8.7
152.14,11.6
156.1,40.7
138.46,35.3
126.47,5.6
154.05,-9.6
83.24,69.4
160.7,10.0
152.91,8.8
162.66,30.3
108.05,-12.8
120.97,64.7
126.89,1.5
111.16,74.0
136.45,25.1
57.49,-32.3
134.84,48.8
101.82,12.1
144.65,30.5
150.82,21.2
156.54,-8.7
124.86,45.2
150.6,11.6
80.87,-53.2
120.3,36.5
138.26,44.4
127.17,2.4
151.28,17.1
143.9,-12.4
111.38,39.3
91.47,64.5
139.47,29.8
136.55,64.0
160.25,-11.1
151.83,11.1
160.34,9.2
141.46,-7.5
106.55,57.0
121.57,60.9
129.29,67.3
103.13,-20.3
138.44,45.4
151.6,55.0
124.15,-9.9
122.78,58.6
115.68,26.5
120.09,25.6
151.5,-10.8
140.27,41.0
95.56,-6.0
120.1,21.2
126.69,-11.8
149.36,4.4
151.1,47.0
116.6,69.4
131.35,12.0
132.94,32.0
144.94,-2.0
146.72,-14.4
117.94,-1.6
101.25,68.8
139.17,63.0
103.11,70.8
159.67,15.8
121.74,51.4
147.21,9.2
101.63,-19.2
145.6,32.3
140.6,15.7
121.75,59.9
102.13,-8.9
113.61,51.3
125.56,50.5
123.62,51.2
152.51,16.1
121.25,-1.0
97.77,19.0
121.61,78.8
143.56,21.7
106.61,67.1
122.87,69.6
126.31,10.2
129.65,-4.3
160.49,33.2
109.79,52.8
162.05,-1.3
143.38,42.2
121.63,-0.9
107.49,40.0
112.96,-10.4
146.9,8.7
180.5,-7.9
99.44,12.5
123.57,23.0
151.03,1.7
129.56,79.3
127.63,28.8
124.45,36.0
149.45,2.8
97.61,34.6
136.33,48.4
131.49,0.1
87.45,65.1
157.48,-9.9
85.42,-4.7
98.84,65.3
110.32,-1.7
121.1,19.1
142.24,-2.5
127.65,3.7
105.5,44.5
137.41,21.3
133.65,-4.6
155.41,17.4
97.2,66.9
147.62,34.5
121.31,-9.1
151.37,19.5
142.47,-12.0
137.04,39.5
136.59,-0.9
147.31,25.3
115.11,20.0
156.68,23.7
113.21,76.3
143.29,12.6
140.32,7.0
131.54,23.7
113.38,30.1
138.79,-12.6
121.8,9.8
111.7,-1.7
112.95,29.2
103.72,-17.2
130.02,56.6
139.41,-3.4
141.71,-20.1
156.64,28.4
157.26,-7.7
166.7,-10.8
152.18,2.1
131.68,23.5
143.26,55.6
145.93,-12.3
142.72,2.6
103.53,-14.9
124.76,-2.7
155.48,16.2
132.77,35.5
89.53,-20.5
105.14,78.9
143.85,11.0
89.75,-15.5
155.63,25.3
92.97,-20.5
129.98,5.4
149.45,29.7
108.2,23.5
151.1,21.1
133.19,26.9
133.33,12.2
149.94,24.3
163.73,1.1
119.46,6.3
143.86,-2.7
123.67,-4.1
127.29,13.0
123.24,26.8
103.81,71.3
145.1,31.4
119.35,37.2
137.65,-12.3
139.47,51.2
120.28,13.0
128.88,17.4
166.43,10.2
131.89,10.5
119.4,-15.2
100.49,-7.6
80.75,71.7
155.61,13.5
146.94,-1.5
153.03,8.7
136.17,54.4
129.96,15.0
138.8,47.8
102.34,40.9
87.69,-19.9
116.03,-16.9
130.81,-1.3
127.0,-8.3
149.25,28.2
140.98,34.9
127.19,14.5
146.03,18.6
123.55,23.5
146.57,23.0
137.11,23.8
132.36,-16.9
144.47,18.0
158.89,38.4
153.18,-12.8
132.97,54.7
85.76,-21.7
124.74,62.7
95.29,41.4
115.47,-14.9
137.48,70.6
145.97,-11.4
148.4,-6.8
130.72,24.0
165.15,20.6
148.75,25.6
117.41,30.8
123.39,-20.7
145.46,12.2
157.81,32.4
130.99,-6.5
127.47,-8.2
144.27,60.0
107.6,21.0
116.82,46.4
83.27,10.3
112.45,-1.9
123.92,16.1
106.53,-19.4
156.7,15.7
107.93,13.1
73.27,-34.0
135.88,45.2
130.77,14.7
122.59,45.5
150.73,-5.2
143.53,17.5
142.96,26.5
72.21,62.0
156.38,-2.3
72.92,12.4
125.03,4.5
134.49,63.5
131.87,39.9
108.29,42.8
134.98,21.6
131.43,11.7
152.54,-3.7
158.24,17.5
121.39,-15.5
158.59,31.2
111.59,23.2
160.56,14.2
130.65,11.9
94.85,-16.8
166.86,26.3
125.82,-16.4
135.69,-3.4
119.82,-11.7
152.01,-7.9
124.44,25.5
132.23,-10.5
140.59,-11.0
125.02,48.5
128.81,65.6
128.59,-4.7
129.56,-2.8
132.11,-4.9
96.06,-1.7
136.35,4.4
125.03,4.6
157.45,27.3
127.12,31.7
152.81,21.9
102.37,-21.5
169.9,-5.8
146.34,28.2
147.34,13.0
130.89,14.3
117.51,48.8
119.3,7.9
145.84,5.3
137.0,11.5
108.28,58.1
148.61,-10.5
132.71,54.6
152.71,8.8
141.51,6.1
162.84,-5.6
151.56,28.7
107.84,35.0
97.13,59.3
128.56,44.6
100.75,76.3
132.07,66.2
114.28,13.2
149.5,-1.4
117.16,48.3
127.24,7.0
